"","ARM","AFG","ALB","DZA","ATG","ARG","AUS","AUT","BHS","BHR","BRB","BGD","BMU","BTN","BOL","BWA","BRA","ARB","BLZ","SLB","BRN","BGR","MMR","BDI","CMR","CAN","CPV","CAF","LKA","TCD","CHL","CHN","COL","COM","COG","COK","CRI","CUB","CYP","AZE","BEN","DNK","DMA","DOM","BLR","ECU","EGY","SLV","GNQ","EST","FRO","FJI","FIN","FRA","PYF","DJI","GEO","GAB","GMB","DEU","BIH","GHA","KIR","GRC","GRL","GRD","GTM","GIN","GUY","HTI","HND","HKG","HUN","HRV","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","KAZ","JAM","JPN","JOR","KGZ","KEN","KHM","PRK","KOR","KWT","LVA","LAO","LBN","LSO","LBR","LBY","LTU","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MRT","MUS","MEX","MNG","MAR","MOZ","MDA","NAM","NPL","NLD","ANT","NCL","MKD","VUT","NZL","NIC","NER","NGA","NOR","PAK","PAN","CZE","PNG","PRY","PER","PHL","POL","PRT","GNB","TLS","ERI","QAT","ZWE","ROU","RWA","RUS","KNA","LCA","VCT","STP","SAU","SEN","SYC","SLE","SVN","SVK","SGP","SOM","ZAF","ESP","SUR","TJK","SWZ","SWE","CHE","SYR","TKM","TWN","TZA","THA","TGO","TON","TTO","OMN","TUN","TUR","ARE","UGA","TUV","GBR","UKR","USA","BFA","URY","UZB","VEN","VNM","ETH","YEM","COD","ZMB","BEL","LUX","SRB","MNE","SDN","SSD","PSE"
"ARM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28320000,0,0,0,0,3690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.091e+09,0,0,0,0
"DZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29520000,380710000,149430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593420000,0,0,0,0,0,0,0,0,0,3690000,0,0,0,382200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166050000,0,0,0,44280000,0,0,0,0,0,0,0,0,0,0,0,129150000,0,0,0,0,0,0,22140000,0,349870000,0,0,0,33210000,0,0,0,0,0,0,0,0,0,0,0,18175970000,0,0,0,8670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675270000,0,0,0,0,0,0,0,28440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36841660000,0,0,0,0,12450000,0,0,0,0,0,0,0,0,0,488370000,0,161100000,0,0,0,0,0,0
"ATG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARG",0,0,48150000,963910640000,8670000,0,205530000,2490000,36900000,33074670000,73800000,543765360000,0,0,1178906190000,11070000,41952869820000,0,25690000,0,0,1864320000,0,0,436800000,4571870000,0,0,0,282590000,3525406680000,55350000,2018548700000,0,445560470000,0,512910000,611471350000,78960000,0,0,11070000,66600000,2109450000,25690000,434101560000,1.92885e+11,878110000,323960000,228900000,0,3690000,0,450670000,0,25830000,0,139840000,9402970000,11020000,0,0,0,91230000,0,78120000,188200000,0,52950000,126063240000,1070100000,74250000,0,0,0,993312550000,808920000,0,0,0,4072680000,826890000,70187320000,0,302350000,70110000,177120000,0,828520910000,0,0,25730000,97765140000,47310000,0,92250000,0,0,65400000,17430000,0,89166910000,189762100000,620728980000,0,0,0,1.0688e+11,6044310000,2628780000,77490000,161105250000,1015408660000,0,1456960000,0,1579820000,0,0,0,0,35790000,71490000,0,1251661660000,4559100000,0,3257800000,59760000,0,105792040000,3481427680000,2607740000,0,157830000,0,0,14560000,0,0,0,1.002e+10,153480000,25690000,84870000,33210000,0,7.515e+10,110606590000,0,44334490000,0,0,44280000,0,2908061880000,2484920000,999360000,0,0,0,0,0,0,0,891669780000,2490000,3690000,0,1128750000,403461980000,0,0,460747880000,1.00033e+11,0,39208740000,0,26654260000,0,215944320000,0,356558460000,445814360000,0,751419840000,850174320000,0,9742020000,0,0,0,0,0,0
"AUS",0,0,0,0,0,0,0,0,0,18678450000,0,196742260000,0,0,0,0,363330000,0,0,73308190000,905910000,0,532248590000,0,0,2084570000,0,0,4393240000,0,33210000,1079236350000,0,0,0,1980190000,0,0,99630000,0,0,0,0,0,0,0,4941773740000,0,0,0,0,936867290000,0,65520000,13199260000,0,0,0,11070000,161140000,0,0,17368590000,0,0,0,0,0,0,0,0,55816880000,0,0,0,5656147680000,16299875650000,1554112020000,1.546253e+12,210330000,1072020000,1290231080000,0,0,0,6903060580000,0,0,0,178807250000,0,6234866140000,1814408120000,0,0,97034010000,0,0,0,0,0,0,0,4159601900000,799810000,76440000,95940000,160320000,129454670000,0,0,0,0,0,18450000,0,832470000,0,217225610000,0,5805890000,2432221650000,0,0,214468080000,62510000,324087340000,0,0,991090790000,0,0,593981280000,7380000,0,0,118080000,0,425196940000,0,0,0,198920000,0,0,0,0,970380000,0,247160000,0,0,0,400210760000,0,10106020000,22060000,0,0,0,6642010000,62730000,0,0,7.57175e+11,0,1829736650000,0,3782710000,0,172521020000,0,14760000,1534758220000,0,1812720000,54028790000,14680000,16334100000,0,0,0,3.34e+09,3363835880000,0,2759558100000,0,0,19040970000,0,0,0,0,0,0
"AUT",22140000,14760000,619900000,131752980000,0,0,394830000,0,0,33160000,0,0,0,0,0,0,3690000,0,0,0,0,900440000,0,0,0,1806780000,0,0,0,0,0,99430000,0,0,0,0,0,0,147690000,365310000,0,30659680000,0,40590000,124800000,0,258300000,11070000,0,236160000,0,0,1918220000,57273050000,0,0,308760000,0,36880000,918377730000,46265660000,0,0,36309430000,0,0,14760000,0,0,0,0,80330000,114044220000,35097900000,11010000,0,0,18450000,0,11587580000,108573380000,2946265520000,0,7380000,0,697410000,22140000,0,0,0,0,0,40590000,13560000,0,25830000,0,0,394830000,398040000,0,0,0,94940000,0,0,425570000,0,0,210330000,0,0,0,80280000,0,0,60267230000,0,0,18559920000,0,11070000,0,0,0,6663330000,0,0,103721630000,0,0,51660000,3690000,50945470000,5835810000,0,0,0,0,0,18146590000,0,4948940000,0,0,0,0,0,0,0,0,169447380000,20952670000,99630000,0,693470000,7855600000,0,0,0,6106850000,274421290000,25580000,0,107010000,0,0,0,0,0,0,0,7380000,1453160000,0,0,35771940000,269100000,8028550000,0,14760000,0,0,0,0,38450780000,0,0,9862330000,128660000,16426430000,284130000,0,0,0
"BHS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BHR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33210000,0,0,0,0,0,0,0,0,0,0,0,203240000,0,0,0,0,0,0,0,0,18695590000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490000,0,0,7380000,0,0,0,0,11010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
