"","ARM","AFG","ALB","DZA","ATG","ARG","AUS","AUT","BHS","BHR","BRB","BGD","BMU","BTN","BOL","BWA","BRA","ARB","BLZ","SLB","BRN","BGR","MMR","BDI","CMR","CAN","CPV","CAF","LKA","TCD","CHL","CHN","COL","COM","COG","COK","CRI","CUB","CYP","AZE","BEN","DNK","DMA","DOM","BLR","ECU","EGY","SLV","GNQ","EST","FRO","FJI","FIN","FRA","PYF","DJI","GEO","GAB","GMB","DEU","BIH","GHA","KIR","GRC","GRL","GRD","GTM","GIN","GUY","HTI","HND","HKG","HUN","HRV","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","KAZ","JAM","JPN","JOR","KGZ","KEN","KHM","PRK","KOR","KWT","LVA","LAO","LBN","LSO","LBR","LBY","LTU","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MRT","MUS","MEX","MNG","MAR","MOZ","MDA","NAM","NPL","NLD","ANT","NCL","MKD","VUT","NZL","NIC","NER","NGA","NOR","PAK","PAN","CZE","PNG","PRY","PER","PHL","POL","PRT","GNB","TLS","ERI","QAT","ZWE","ROU","RWA","RUS","KNA","LCA","VCT","STP","SAU","SEN","SYC","SLE","SVN","SVK","SGP","SOM","ZAF","ESP","SUR","TJK","SWZ","SWE","CHE","SYR","TKM","TWN","TZA","THA","TGO","TON","TTO","OMN","TUN","TUR","ARE","UGA","TUV","GBR","UKR","USA","BFA","URY","UZB","VEN","VNM","ETH","YEM","COD","ZMB","BEL","LUX","SRB","MNE","SDN","SSD","PSE"
"ARM",0,0,0,0,0,0,0,0,0,7860000,0,0,0,0,0,0,0,0,0,0,0,55020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7860000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49770000,0,0,0,0,0,0,0,0,0,3930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121830000,0,0,0,0
"DZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.777e+09,0,0,0,0,0,1706400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66810000,0,0,0,0,0,0,0,568800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3839400000,142200000,1848600000,0,0,0,0,0,0,70740000,0,0,0,0,0,0,0,0,0
"ATG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARG",27510000,0,23580000,204360000,0,0,3246180000,0,7860000,62880000,58950000,0,0,0,6586680000,31440000,34949490000,0,0,0,0,55020000,0,0,0,9003630000,47160000,0,0,0,26264190000,1713390000,1371570000,0,255450000,0,1438380000,1198650000,0,35370000,15720000,31440000,7860000,133620000,0,4303350000,133620000,1237950000,27510000,286890000,0,11790000,157200000,133620000,0,0,444090000,0,70740000,3930000,0,0,0,11790000,0,19650000,7.86e+08,0,7860000,0,341910000,1033590000,0,11790000,0,279030000,43230000,7860000,0,0,4444830000,19650000,0,0,15720000,330120000,3485910000,0,133620000,0,0,2888550000,518760000,51090000,0,766350000,0,11790000,322260000,51090000,0,204360000,62880000,58950000,0,0,0,0,19650000,14281620000,2023950000,125760000,899970000,0,15720000,0,6150450000,0,0,0,0,0,227940000,0,1202580000,0,39300000,609150000,0,0,9185670000,3556650000,1403010000,0,7860000,235800000,0,0,19650000,192570000,7860000,0,39300000,0,11790000,3930000,0,1548420000,3930000,0,754560000,0,0,7860000,0,412650000,793860000,157200000,0,0,3930000,43230000,121830000,0,1721340000,11790000,2177220000,98250000,0,506970000,0,0,0,1768500000,0,0,86460000,58950000,5841090000,0,12847020000,0,1768500000,404790000,0,440160000,27510000,19650000,349770000,0,19650000,0,0,0,0
"AUS",0,0,0,0,0,0,0,0,0,7860000,7860000,7860000,0,0,0,0,514830000,0,0,7860000,632730000,0,0,0,0,2468040000,0,0,55020000,0,10470000,890790000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349770000,0,0,0,0,2691150000,0,0,719190000,0,0,0,0,47160000,0,0,27510000,0,0,0,0,0,0,0,0,13978260000,0,62880000,0,204360000,569850000,0,0,35370000,188640000,3930000,0,0,0,59188590000,224010000,0,7860000,145410000,0,1949280000,184710000,0,0,39300000,0,0,0,0,19650000,0,0,5137470000,102180000,0,0,0,0,0,0,216150000,0,0,0,0,1027470000,0,1112160000,0,125010000,113628990000,0,0,0,0,896040000,0,0,1279830000,0,3930000,7863930000,0,74670000,0,70740000,0,7860000,0,0,0,55020000,0,0,0,0,3763410000,0,3930000,0,0,0,20508540000,0,90450000,15720000,0,0,0,117900000,3930000,0,0,2857110000,0,3002520000,0,0,0,3930000,0,27510000,5922510000,0,0,1740240000,0,778140000,0,0,0,0,153270000,3930000,0,0,0,66810000,0,3930000,0,0,0,0
"AUT",108720000,0,1564140000,691680000,0,86460000,3230460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095060000,0,0,0,644520000,0,0,0,7860000,137550000,58950000,47160000,0,0,3930000,0,0,341910000,150630000,0,419190000,0,0,19650000,0,129690000,0,0,188640000,0,0,1395150000,27740190000,0,0,102180000,0,7860000,224502540000,14855400000,0,0,3926040000,0,0,0,0,0,0,0,3930000,40787940000,21496860000,98250000,0,0,334050000,27510000,298680000,597360000,24398550000,0,15720000,0,15362370000,31440000,3930000,0,0,0,7860000,27510000,51090000,0,0,0,0,0,1548420000,0,0,0,0,0,0,70740000,0,15720000,0,0,0,0,105900000,0,0,33794070000,0,0,4561410000,0,0,0,0,0,2979360000,0,0,19192800000,0,27510000,3930000,0,22210770000,3847470000,0,0,0,0,0,7722450000,0,8477010000,0,0,0,0,7860000,0,0,0,47873640000,31416420000,7860000,0,298680000,56513400000,0,0,0,11357700000,29995050000,19650000,0,11790000,0,0,0,0,0,0,0,2220450000,278280000,0,0,15999030000,927480000,9101880000,0,23580000,11790000,3930000,0,0,0,0,0,11656380000,74670000,27073770000,3682410000,0,0,0
"BHS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BHR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27510000,0,0,0,74670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530550000,0,0,0,0,0,0,0,0,235800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19650000,0,0,51090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
