"","ARM","AFG","ALB","DZA","ATG","ARG","AUS","AUT","BHS","BHR","BRB","BGD","BMU","BTN","BOL","BWA","BRA","ARB","BLZ","SLB","BRN","BGR","MMR","BDI","CMR","CAN","CPV","CAF","LKA","TCD","CHL","CHN","COL","COM","COG","COK","CRI","CUB","CYP","AZE","BEN","DNK","DMA","DOM","BLR","ECU","EGY","SLV","GNQ","EST","FRO","FJI","FIN","FRA","PYF","DJI","GEO","GAB","GMB","DEU","BIH","GHA","KIR","GRC","GRL","GRD","GTM","GIN","GUY","HTI","HND","HKG","HUN","HRV","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","KAZ","JAM","JPN","JOR","KGZ","KEN","KHM","PRK","KOR","KWT","LVA","LAO","LBN","LSO","LBR","LBY","LTU","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MRT","MUS","MEX","MNG","MAR","MOZ","MDA","NAM","NPL","NLD","ANT","NCL","MKD","VUT","NZL","NIC","NER","NGA","NOR","PAK","PAN","CZE","PNG","PRY","PER","PHL","POL","PRT","GNB","TLS","ERI","QAT","ZWE","ROU","RWA","RUS","KNA","LCA","VCT","STP","SAU","SEN","SYC","SLE","SVN","SVK","SGP","SOM","ZAF","ESP","SUR","TJK","SWZ","SWE","CHE","SYR","TKM","TWN","TZA","THA","TGO","TON","TTO","OMN","TUN","TUR","ARE","UGA","TUV","GBR","UKR","USA","BFA","URY","UZB","VEN","VNM","ETH","YEM","COD","ZMB","BEL","LUX","SRB","MNE","SDN","SSD","PSE"
"ARM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333200,0,0,0,0,0,6245050,0,0,0,0,0,0,0,0,0,0,0,0,1026550,0,0,0,0,0,0,0,0,30061500,0,0,4013100,0,0,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9728950,0,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28873250,0,0,0,0,0,0,0,0,1301511050,0,0,0,0,0,0,0,0,0,0,0,0,0,164150,0,0,0,0,46550,18228000,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,10993150,73188350,0,4831400,0,0,0,0,0,0,0,9376150,0,0,0,0,0,0
"AFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10557050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76680100,0,0,3557400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149415700,0,0,0,0
"DZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26368950,0,0,0,0,0,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20401550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,0,0,9800,0,0,0,0,0,0
"ATG",0,0,0,0,0,0,0,0,0,0,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22050,3550050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARG",0,0,0,1.2533e+10,0,0,63364350,0,0,0,0,0,0,0,130832425200,0,3311516228700,0,0,0,0,0,0,0,0,666664200,0,0,0,0,285462899800,52356377850,893069041650,0,0,0,86975000,0,0,0,0,20501000,0,0,0,100511596200,0,0,0,0,0,0,0,61274500,0,0,0,0,0,707058550,0,0,0,0,0,0,0,0,0,0,138934600,693350,0,5086200,0,459221238000,0,0,0,0,9437400,79323650,0,0,0,1727250,3.2868e+10,0,0,0,0,4512900,332722100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468504050,0,131151835800,0,0,0,0,656994800,0,0,0,0,6007400,8704850,0,0,0,0,34919850,0,0,52357309200,438539108050,0,0,0,0,0,0,86974040000,0,0,0,0,0,0,0,0,4325994876600,0,0,0,8702400,0,0,0,6.2748e+10,140240450,0,0,0,0,5647250,0,0,0,0,0,0,0,0,242182380000,4.565e+10,0,317521363800,0,0,201022500,0,528413250,0,118175982350,0,0,96795164400,0,0,0,0,1167843200,0,0,0,0,0,0
"AUS",0,0,0,0,0,99904200,0,0,0,343060850,0,3255143200,0,0,0,0,37268850,0,0,3368012700,136652450,0,21853906450,0,0,460915300,0,0,179564250,0,16606750,8699623469250,1835000,0,0,27231400,10771450,0,0,0,0,0,0,0,0,73400,4566847550,0,0,0,0,8528125050,218438400,0,227400700,0,0,0,0,21145917900,0,89915000,880800,0,0,0,0,0,0,0,0,4691161750,0,0,110250,10779791200,42877558250,62184496400,0,330300,0,417075050,0,0,0,1802855099850,68400340700,0,3468150,49285986150,0,485353022300,761493736000,141808800,47472000,13212000,0,0,0,0,18621850,0,0,28132643550,1945100,0,0,0,8153213900,0,81332650,0,0,0,0,75696000,1207778400,0,1525106050,0,1158455500,75520728850,0,0,52962283800,0,2577585000,5284800,0,12577150800,0,3071056000,209206659150,136982750,0,0,499243050,0,34589750,0,0,0,0,0,0,0,0,1441113240050,0,78501300,0,0,0,84607511350,46792500,47962564050,0,0,0,0,27781900,0,0,0,84553276250,5364041000,315832059600,0,5229750,0,42161352900,0,206914600,863422331850,3064201000,0,724110400,0,1116973400,0,11308750,0,0,685666791000,0,0,0,0,0,0,0,0,0,0,0
"AUT",23184000,0,1201790600,0,132300,0,130354700,0,12250,0,0,0,0,0,0,0,31672300,0,0,0,0,9825795950,0,0,0,1024251900,0,0,0,0,1534500,1101026800,0,0,0,0,0,75663250,232400,114532200,0,166790700,0,2023700,179084600,0,0,0,0,171259900,0,0,63903400,1233008100,0,0,69646500,0,0,171129341250,29027882500,2450,0,198923650,0,0,0,0,9231600,0,0,157560600,8235885400,55284073350,24500,32941500,0,54033000,0,53206750,272523300,210201990350,0,3204600,0,210978400,3703700,26496000,41650,6705650,0,785093700,0,1668478650,0,13205500,0,0,0,176747500,0,0,0,88200,63700,0,7825750,0,0,5806500,0,66150,0,8227750,218050,0,35352650500,0,0,1950730950,0,122654350,0,0,102900,6152450,404250,0,46985067450,0,0,0,4900,30454111250,2902900,0,0,0,34300,0,70313405950,0,9867250250,0,0,0,0,78748200,96750,0,0,23811355600,4929100900,19250850,0,3273350,17153350,0,0,0,218812800,9860548450,0,0,71988150,0,1881600,0,0,0,37913750,0,63533100,149309900,0,0,928309750,1209932600,994197400,0,0,1853350,0,0,0,0,0,0,288017000,7777550,2566509200,94866950,0,0,0
"BHS",0,0,0,0,0,0,9290400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94011400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BHR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
