"reporter","partner","percentage"
"ARM","GEO",8.38958534233366
"ARM","RUS",91.6104146576664
"ALB","SRB",100
"DZA","CAN",0.422432875416096
"DZA","FRA",0.00168973150166439
"DZA","MLI",11.0609824098951
"DZA","MRT",5.22464980314628
"DZA","NER",83.2801067910309
"DZA","SEN",0.00337946300332877
"DZA","ESP",0.00675892600665754
"ATG","SEN",100
"ARG","BRA",3.44827586206897
"ARG","CHL",0
"ARG","URY",96.551724137931
"ARG","VEN",0
"AUS","BRA",0.395500808158999
"AUS","LKA",9.43269427459213
"AUS","CHN",0.0840439217337873
"AUS","COL",1.977504040795
"AUS","CRI",0.0988752020397498
"AUS","ECU",0.0988752020397498
"AUS","FJI",3.49359047207116
"AUS","PYF",0.0761339055706073
"AUS","GTM",0.1977504040795
"AUS","HKG",0.247188005099374
"AUS","IDN",0.364190327513078
"AUS","JPN",0.766282815808061
"AUS","KOR",0.0494376010198749
"AUS","MYS",61.4440928614094
"AUS","MUS",3.95500808158999
"AUS","MEX",0.0988752020397498
"AUS","NCL",0.0676306381951889
"AUS","VUT",0.1977504040795
"AUS","NZL",9.62475935455434
"AUS","PNG",0.20961542832427
"AUS","PER",0
"AUS","PHL",0.0988752020397498
"AUS","SGP",4.57297809433843
"AUS","THA",0.19379539599791
"AUS","GBR",0.593251212238499
"AUS","USA",1.66130114467188
"AUS","VEN",0
"AUT","CRI",0.00491295355973863
"AUT","AZE",0.921178792450993
"AUT","DNK",0
"AUT","EST",0
"AUT","FRA",0.491602415571347
"AUT","DEU",21.5698054510262
"AUT","BIH",2.46108267383157
"AUT","GRC",0.125894434968302
"AUT","HTI",0.153529798741832
"AUT","HUN",20.9889820210965
"AUT","HRV",4.85839290751075
"AUT","IRL",7.67648993709161e-05
"AUT","ITA",4.33016840096907
"AUT","LVA",0.000307059597483664
"AUT","LTU",0.000307059597483664
"AUT","MLT",0.0168882778616015
"AUT","NLD",0.605153054720806
"AUT","MKD",1.65505123043695
"AUT","NOR",0.122823838993466
"AUT","CZE",5.01316336249389
"AUT","POL",0.427631666095583
"AUT","PRT",0.0307059597483664
"AUT","QAT",0.0276353637735298
"AUT","ROU",10.041024300343
"AUT","RUS",13.5310929291135
"AUT","SLE",0.491295355973863
"AUT","SVN",2.95396181088719
"AUT","SVK",1.46713075677695
"AUT","ESP",0.109006157106701
"AUT","SWE",0.267551262607433
"AUT","CHE",0.326236865071962
"AUT","USA",0.00460589396225496
"AUT","BEL",0.257725355487956
"AUT","SRB",6.52501644652787
"BHS","CAN",0
"BHS","CUB",0
"BHS","HTI",0
"BHS","USA",100
"BHR","IND",0
"BHR","IRQ",0.0150983549982745
"BHR","PAK",24.1573679972392
"BHR","SAU",61.9420798343495
"BHR","ARE",13.8854538134131
"BRB","NLD",1.38840680319334
"BRB","USA",98.6115931968067
"BGD","BRN",0.00144492754972718
"BGD","CAN",0.00321095011050485
"BGD","FRA",0.00160547505525242
"BGD","HRV",8.31459476364678
"BGD","IND",84.1804515430702
"BGD","ITA",0
"BGD","KOR",0
"BGD","MYS",3.11510324970628
"BGD","QAT",0.0481642516575727
"BGD","SVN",4.33478264918154
"BGD","GBR",0.00064219002210097
"BTN","IND",100
"BOL","CHL",NA
"BWA","MWI",0
"BWA","NAM",0.43131028272152
"BWA","ZWE",0.154039386686257
"BWA","ZAF",99.1065715572197
"BWA","ZMB",0.308078773372515
"BRA","ARG",0.0692389270290361
"BRA","AUS",0.00430936308818177
"BRA","BHS",2.3712562847662e-05
"BRA","BHR",0
"BRA","BOL",0.0900550442370096
"BRA","CAN",0.28766816576765
"BRA","CPV",0
"BRA","CHL",0.238074130990526
"BRA","CHN",0.00231329224224969
"BRA","COL",22.1613361677798
"BRA","DOM",0
"BRA","ECU",0.0172311290026344
"BRA","GNQ",0.00039916147460231
"BRA","FRA",0.0658545295405268
"BRA","DEU",14.6276348884573
"BRA","GRC",1.58083752317746e-05
"BRA","GTM",0.0331975879867267
"BRA","GUY",0.000463712340132056
"BRA","HKG",0.000146227470893915
"BRA","IND",0
