"reporter","partner","percentage"
"ARM","BLR",24.1145374449339
"ARM","GEO",16.374449339207
"ARM","LBN",40.9691629955947
"ARM","BEL",18.5418502202643
"AFG","TJK",100
"ALB","DEU",9.91897257946232
"ALB","USA",8.17357397105908
"ALB","MNE",81.9074534494786
"DZA","CAN",0.0701026783272907
"DZA","FRA",0.388439487480398
"DZA","GMB",99.3232128103296
"DZA","NLD",0
"DZA","NER",0.212835456022135
"DZA","ESP",0
"DZA","CHE",0.0054095678405626
"ATG","VCT",0.0049544947353185
"ATG","SEN",99.5020025006043
"ARG","BOL",1.66646886188608
"ARG","BRA",21.2918525497401
"ARG","CAN",0.408234254034081
"ARG","CHL",26.9662102614445
"ARG","CRI",2.48586396257516
"ARG","CUB",12.1999605544521
"ARG","MEX",4.21912760849687
"ARG","NLD",6.02492060449624
"ARG","PER",0.772333752850285
"ARG","SEN",3.6508381959198
"ARG","ESP",9.89548217416164
"ARG","TUR",5.1059274912493
"ARG","GBR",1.26884943769825
"ARG","USA",4.04393029099563
"AUS","ARG",3.67714653428939
"AUS","HKG",0.012257155114298
"AUS","NCL",46.564932279218
"AUS","PNG",26.4570693142122
"AUS","URY",23.2885947171661
"AUT","ARM",0.00197199246275027
"AUT","ALB",0.0202809906068862
"AUT","AUS",0
"AUT","BRA",0.662852399812456
"AUT","BGR",0.286767574969748
"AUT","CAN",0
"AUT","CYP",0.352501734652933
"AUT","AZE",0.00315518794040042
"AUT","DNK",0.723499249978349
"AUT","EST",0.0251725376665826
"AUT","FIN",0.0184903927149354
"AUT","FRA",1.34303785905843
"AUT","GEO",0.0373363906280717
"AUT","DEU",26.1328509411127
"AUT","BIH",0.118319547765016
"AUT","GHA",0
"AUT","GRC",0.0152586957773463
"AUT","GUY",0
"AUT","HUN",16.9572141931877
"AUT","HRV",2.60120676599594
"AUT","IND",0.936211503627011
"AUT","IRL",0.000907332051167062
"AUT","ITA",18.3893480366624
"AUT","JPN",0
"AUT","LVA",0.0266833209631815
"AUT","LBN",0.0305001500905374
"AUT","LBR",0
"AUT","LTU",0.0641296259252425
"AUT","MLT",0.0421984835198363
"AUT","MDA",0.0135410149108852
"AUT","NLD",0.68106261873487
"AUT","MKD",0.0586339092257746
"AUT","NZL",0.00439657335957436
"AUT","NGA",0
"AUT","NOR",0
"AUT","CZE",9.8205752664803
"AUT","POL",7.24364986997242
"AUT","PRT",0.00297415256677089
"AUT","ROU",3.4741097684281
"AUT","RUS",0.000262932328366702
"AUT","SVN",1.94504549106438
"AUT","SVK",5.77152480958689
"AUT","ESP",0.495847267639212
"AUT","SWE",0.0174214219373134
"AUT","CHE",0.35886132054601
"AUT","TWN",0.0411489093893889
"AUT","THA",0.00205173423446804
"AUT","TGO",0.00129310981163952
"AUT","TUR",0.0111207443800999
"AUT","GBR",0.132136785299554
"AUT","UKR",0.02421348122295
"AUT","VEN",0
"AUT","BEL",0.171397395166779
"AUT","LUX",0.0223707997413637
"AUT","SRB",0.902924701892391
