"","ARM","AFG","ALB","DZA","ATG","ARG","AUS","AUT","BHS","BHR","BRB","BGD","BMU","BTN","BOL","BWA","BRA","ARB","BLZ","SLB","BRN","BGR","MMR","BDI","CMR","CAN","CPV","CAF","LKA","TCD","CHL","CHN","COL","COM","COG","COK","CRI","CUB","CYP","AZE","BEN","DNK","DMA","DOM","BLR","ECU","EGY","SLV","GNQ","EST","FRO","FJI","FIN","FRA","PYF","DJI","GEO","GAB","GMB","DEU","BIH","GHA","KIR","GRC","GRL","GRD","GTM","GIN","GUY","HTI","HND","HKG","HUN","HRV","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","KAZ","JAM","JPN","JOR","KGZ","KEN","KHM","PRK","KOR","KWT","LVA","LAO","LBN","LSO","LBR","LBY","LTU","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MRT","MUS","MEX","MNG","MAR","MOZ","MDA","NAM","NPL","NLD","ANT","NCL","MKD","VUT","NZL","NIC","NER","NGA","NOR","PAK","PAN","CZE","PNG","PRY","PER","PHL","POL","PRT","GNB","TLS","ERI","QAT","ZWE","ROU","RWA","RUS","KNA","LCA","VCT","STP","SAU","SEN","SYC","SLE","SVN","SVK","SGP","SOM","ZAF","ESP","SUR","TJK","SWZ","SWE","CHE","SYR","TKM","TWN","TZA","THA","TGO","TON","TTO","OMN","TUN","TUR","ARE","UGA","TUV","GBR","UKR","USA","BFA","URY","UZB","VEN","VNM","ETH","YEM","COD","ZMB","BEL","LUX","SRB","MNE","SDN","SSD","PSE"
"ARM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7018000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFG",0,0,0,0,0,0,0,0,0,56700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873633400,0,0,0,0,0,416070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58000,0,0,0,0,0,0,0,0,0,0,0,775315800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7598000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARG",0,0,337984500,116278288500,0,0,159966377900,0,0,239987400,0,0,0,0,641515000,0,657886000,0,0,0,0,52564820500,0,0,0,17164267600,0,0,1160000,0,254809329800,1013980342000,30036194800,0,0,0,203173500,21054000,1853115900,5645250000,280665000,1595819500,0,2061074000,2106772300,11979830900,4024261000,1555621200,0,20596936200,0,0,10312672300,110975647200,0,0,283500000,0,0,149397371200,2196498200,1597784000,0,83750269200,0,0,0,0,0,858400000,0,8765666000,50124944000,6118651200,0,724420000,5117557500,0,8365688000,9913858200,49261332400,153778339400,1113600000,8287215300,717311700,31137851400,8135963700,0,7043520000,0,0,24850970000,2081736000,29974900600,0,6349058900,0,0,0,30635483500,0,0,0,10528740900,0,0,688664200,0,0,67986271800,0,0,0,12261914100,0,0,2419933490400,0,0,3534075700,0,53071991900,0,0,0,26198088600,641654000,145232000,1135474200,0,1033382000,27594897900,59777376000,222607133400,10847992200,0,0,0,0,0,22233308400,0,486835313100,0,0,0,0,5098780000,0,0,0,146044000,11185709400,1355923800,0,100094532200,88653278500,0,0,0,15422225900,3182400,0,0,10333535200,0,579219400,0,0,4149776600,0,0,98841317600,118981173900,0,0,307374260800,76787235500,327866806800,0,30938558800,0,1125080000,100466237400,0,0,0,0,103635125200,577912000,6304502300,1054182100,0,0,0
"AUS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972400,0,0,0,4154800,0,0,1218000,0,0,356260300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201185100,0,86632000,0,0,0,0,0,5127200,0,0,0,0,0,0,0,0,0,0,0,156796400,0,0,0,1050438000,230395600,0,0,0,0,0,0,0,0,3666850800,0,0,0,146400,0,5461290000,0,0,0,0,0,0,0,0,0,0,0,2397379100,0,0,0,0,20332000,0,0,0,0,0,0,0,34771400,0,10496000,0,0,18601045500,0,0,0,0,375376000,0,0,5749100,0,0,34016000,0,0,0,174000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3978000,0,247622100,0,14510000,4636668400,0,0,0,0,0,0,0,114389600,0,3435288400,0,0,0,0,0,0,353600,0,0,227480400,0,14196678400,0,0,0,0,0,0,0,0,0,185640000,0,0,0,0,0,0
"AUT",0,0,1401000,0,0,0,638000,0,0,0,0,0,0,0,0,0,5265000,0,0,0,0,4177000,0,0,589000,0,0,0,0,0,0,754000,0,0,0,0,0,0,31034000,0,0,35360000,0,0,5304000,0,0,0,0,0,0,0,0,157017000,0,0,4123000,0,0,7904995000,78132500,0,0,146638000,0,0,0,0,0,0,0,6470000,364895400,189202400,0,0,0,10013000,1227000,176800,0,756869000,0,0,0,3536000,0,0,0,0,0,0,0,174000,0,1160000,0,0,0,0,0,0,0,0,1169000,0,5809000,0,0,0,0,0,0,0,0,0,17873800,0,0,580000,0,0,0,0,0,989371800,0,0,56724900,0,0,0,0,1059800,22863000,0,0,0,0,0,49278000,0,9417000,0,0,0,0,6479000,0,0,0,1317175900,63432000,0,0,0,55325000,0,0,0,1162667800,354365000,0,0,0,0,0,0,0,0,0,0,288610000,0,0,0,8610300,17081000,0,0,0,0,0,0,0,0,0,0,28492400,0,78988000,0,0,0,0
"BHS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BHR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198450000,0,0,235600,0,0,0,0,0,0,0,0,0,0,0,0,0,412300,0,0,1076400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107433600,0,0,0,0,0,0,0,0,17257700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58900,0,0,166414500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
