"","ARM","AFG","ALB","DZA","ATG","ARG","AUS","AUT","BHS","BHR","BRB","BGD","BMU","BTN","BOL","BWA","BRA","ARB","BLZ","SLB","BRN","BGR","MMR","BDI","CMR","CAN","CPV","CAF","LKA","TCD","CHL","CHN","COL","COM","COG","COK","CRI","CUB","CYP","AZE","BEN","DNK","DMA","DOM","BLR","ECU","EGY","SLV","GNQ","EST","FRO","FJI","FIN","FRA","PYF","DJI","GEO","GAB","GMB","DEU","BIH","GHA","KIR","GRC","GRL","GRD","GTM","GIN","GUY","HTI","HND","HKG","HUN","HRV","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","KAZ","JAM","JPN","JOR","KGZ","KEN","KHM","PRK","KOR","KWT","LVA","LAO","LBN","LSO","LBR","LBY","LTU","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MRT","MUS","MEX","MNG","MAR","MOZ","MDA","NAM","NPL","NLD","ANT","NCL","MKD","VUT","NZL","NIC","NER","NGA","NOR","PAK","PAN","CZE","PNG","PRY","PER","PHL","POL","PRT","GNB","TLS","ERI","QAT","ZWE","ROU","RWA","RUS","KNA","LCA","VCT","STP","SAU","SEN","SYC","SLE","SVN","SVK","SGP","SOM","ZAF","ESP","SUR","TJK","SWZ","SWE","CHE","SYR","TKM","TWN","TZA","THA","TGO","TON","TTO","OMN","TUN","TUR","ARE","UGA","TUV","GBR","UKR","USA","BFA","URY","UZB","VEN","VNM","ETH","YEM","COD","ZMB","BEL","LUX","SRB","MNE","SDN","SSD","PSE"
"ARM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314400,0,0,0,0,0,0,0,0,0,0,0,0,5855700,0,0,0,0,0,0,0,0,0,0,0,3485988600,0,0,275100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727939800,0,0,0,157200,0,65827500,0,0,0,117664200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21064800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943200,0,0,0,0,0,0,0,0,6627669900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78600,314400,0,0,0,0,0,0,0,0,0,0,0,432300,0,0,0,330670200,68539200,0,0,0,0,23580000,0,0,0,0,0,0,0,0,0,0,0
"AFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689900,0,0
"ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9707100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189504600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157946700,4951800,0,0,0
"DZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8842500,9274200,0,0,0,0,0,0,0,0,157200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142200000,0,0,0,712414800,0,0,0,0,0,8.532e+09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363367800,0,0,786000,903600,0,0,0,294946500,0,0,0,0,0,0,0,0,96442200,0,0,680951100,0,0,0,0,0,0,0,0,8331600,0,0,0,50461200,0,0,0,0,10380600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5266200,0,0,0,39300,0,0,0,0,0,0,0,0,0,930000,0,0,0,0,0,0,0,922643100,0,0,0,0,0,0,0,0,0,0,943200,0,0,53015700,647664000,94595100,9196200,0,0,2133314400,0,0,0,0,0,0,0,0,139436400,0,0,0,0,0,0,196500,0,0
"ATG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2593800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARG",0,0,0,0,0,0,4701537600,0,0,22086600,30496800,0,0,0,7956892200,0,31662658200,0,0,0,0,374922000,0,0,0,1209536100,259301400,0,0,0,13713302700,238629600,1791687000,0,0,0,825457200,401881800,0,1689900,0,0,0,15877200,0,1899683400,0,159361500,0,0,0,0,0,0,0,0,0,0,0,176732100,0,0,0,0,0,8331600,154134600,0,0,18471000,36273900,10846800,0,0,0,0,0,0,916083000,0,3729530700,4244400,0,0,32776200,5396911800,317151000,0,0,0,0,97857000,158889900,0,0,169933200,0,2279400,0,0,0,29671500,0,0,0,0,0,99586200,0,128589600,530117700,0,543243900,0,0,0,5082276000,0,0,15051900,0,515262300,179718900,0,0,0,0,40675500,0,0,7268700300,677453400,50304000,0,0,0,0,0,0,0,0,0,0,0,2711700,0,0,1104133500,0,0,0,0,0,0,0,39850200,723788100,16270200,0,0,0,0,0,0,0,0,175906800,0,0,220905300,0,0,0,1117613400,0,0,1375500,0,2113750500,0,13319190600,0,5423400,18431700,0,151069200,0,0,0,0,14776800,0,0,0,53880300
"AUS",0,0,0,0,0,1886400,0,0,0,97149600,0,5462400,0,0,0,0,77814000,0,0,42404700,831509400,510900,183531000,0,0,1302009000,0,0,8606700,0,8921100,6382442100,0,0,0,18038700,8842500,0,1650600,0,0,117900,0,0,0,0,0,0,0,0,0,2292195900,0,6418500,631629600,0,35252100,0,0,2790300,0,0,0,119314800,0,0,0,0,0,0,0,13591025100,0,0,0,432690000,8838409200,5030400,0,1925700,70818600,3104700,0,0,0,70998363600,39663600,0,313200,314400,0,171773400,862399200,0,0,80800800,0,0,0,0,39300,0,0,15477811800,510900,0,0,0,1218300,0,2009700,0,0,0,0,0,316943700,0,786638100,0,121630500,152697809300,0,0,0,0,152248200,0,0,2852161200,0,458232000,12218055600,0,6366600,0,43898100,0,61032900,0,50814900,0,5580600,0,0,0,0,421088700,0,0,0,0,0,9900183900,0,62172600,18510300,0,0,0,0,16270200,0,0,2410798200,0,11892219600,0,0,1847100,108232200,0,166977000,1141788300,39300,0,1365450400,0,2919729300,0,0,0,0,721312200,0,0,0,0,99546900,0,0,0,0,0,0
"AUT",63076500,0,153977400,166789200,0,1114037100,1333447800,0,0,157200,0,0,0,0,0,0,710072400,0,1611300,0,0,8712658200,0,0,8095800,336673800,39300,0,0,0,490424700,1623090000,4794600,0,0,0,6563100,39300,140475000,19925100,0,354812700,0,943200,105127500,0,39300,0,0,338455800,0,0,1691605500,33036403200,0,0,65984700,0,0,243382662000,2632392600,0,0,6969115500,0,0,196500,0,0,0,0,12379500,31221772500,50131440600,135467100,117900,117900,335859600,1139700,100255500,2066236800,29108045100,0,2043600,0,6043893900,628800,23973000,196500,0,0,101472600,277615200,89486100,0,943200,0,0,229747800,4140360600,0,0,0,275100,24051600,0,143679900,0,0,10335900,0,3379800,0,65120100,1689900,0,6807911700,0,0,728582700,0,550200,0,0,1139700,3776540400,746700,0,63469938000,0,131340600,7624200,7781400,54734373900,5002979100,0,0,0,10846800,0,19764717900,0,3960575400,0,0,0,0,207111000,78600,0,0,17656092900,35349848700,4637400,0,397519500,53290375800,0,668100,0,18115049100,43832962200,58764300,156757200,21811500,0,196500,0,0,0,8449500,0,2076355200,49360800,0,0,22155201400,2989551000,19664885700,0,269558700,3930000,0,39300,39300,0,431400,0,19725366300,301815000,1845801900,123716400,0,0,0
"BHS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BHR",0,0,0,0,78600,0,78600,0,157200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39300,0,0,0,0,0,0,0,78600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61347300,0,0,0,0,746700,0,0,0,0,0,0,0,0,78600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39300,0,157200,0,0,0,0,0,0,0,0,0,0,44409000,0,0,0,0,0,0,0,0,14251613400,0,0,0,0,0,78600,0,39300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58439100,0,0,300448500,0,0,903900,0,6112500,0,0,0,0,0,0,0,0,0,18667500,0,0,0,0,0,0
