"","ARM","AFG","ALB","DZA","ATG","ARG","AUS","AUT","BHS","BHR","BRB","BGD","BMU","BTN","BOL","BWA","BRA","ARB","BLZ","SLB","BRN","BGR","MMR","BDI","CMR","CAN","CPV","CAF","LKA","TCD","CHL","CHN","COL","COM","COG","COK","CRI","CUB","CYP","AZE","BEN","DNK","DMA","DOM","BLR","ECU","EGY","SLV","GNQ","EST","FRO","FJI","FIN","FRA","PYF","DJI","GEO","GAB","GMB","DEU","BIH","GHA","KIR","GRC","GRL","GRD","GTM","GIN","GUY","HTI","HND","HKG","HUN","HRV","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","KAZ","JAM","JPN","JOR","KGZ","KEN","KHM","PRK","KOR","KWT","LVA","LAO","LBN","LSO","LBR","LBY","LTU","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MRT","MUS","MEX","MNG","MAR","MOZ","MDA","NAM","NPL","NLD","ANT","NCL","MKD","VUT","NZL","NIC","NER","NGA","NOR","PAK","PAN","CZE","PNG","PRY","PER","PHL","POL","PRT","GNB","TLS","ERI","QAT","ZWE","ROU","RWA","RUS","KNA","LCA","VCT","STP","SAU","SEN","SYC","SLE","SVN","SVK","SGP","SOM","ZAF","ESP","SUR","TJK","SWZ","SWE","CHE","SYR","TKM","TWN","TZA","THA","TGO","TON","TTO","OMN","TUN","TUR","ARE","UGA","TUV","GBR","UKR","USA","BFA","URY","UZB","VEN","VNM","ETH","YEM","COD","ZMB","BEL","LUX","SRB","MNE","SDN","SSD","PSE"
"ARM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147435000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42435000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140220000,0,0,0,0,0,0,10020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35055000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARG",0,0,0,682443830000,0,0,77490000,0,0,94095000,118080000,174175990000,0,0,1122091065000,0,23911234350000,0,0,0,0,0,0,0,0,1158650000,1845000,0,0,0,467700405000,62730000,74091700000,0,1.7535e+10,0,289665000,1846845000,0,0,0,0,27675000,688185000,0,40626745000,194507970000,101475000,0,0,0,0,3690000,393440000,0,0,25504240000,0,25830000,415830000,0,9225000,0,4.175e+10,0,0,104615000,3690000,0,54134685000,405900000,81180000,0,0,0,11070000,201160725000,2913662360000,794432360000,0,236160000,75512620000,0,0,391140000,239780000,297319215000,0,1103950160000,0,0,11070000,0,0,0,175207465000,0,0,207206920000,0,0,0,6.68e+09,52504800000,0,0,4182380000,0,27832220000,308115000,0,414844700000,127834015000,0,0,0,3543445000,0,0,0,0,90405000,12915000,0,220647080000,18450000,0,702640000,11070000,0,394872395000,1638223190000,9225000,0,184500000,0,0,0,0,21063710000,0,0,40370000,0,0,0,0,5535000,17575080000,0,62730000,0,0,216610000,0,915558740000,3216255000,94095000,0,0,0,6745130000,43600360000,0,129150000,4.9265e+10,0,0,0,5059600000,52414620000,243945950000,86522700000,520076410000,0,0,466205000,86840000,5835785000,0,124273090000,0,7415660000,76578885000,0,37090000,103320000,6137250000,665525000,0,0,0,0,0,0
"AUS",0,0,0,6.346e+10,0,0,0,108550000,0,74554880000,0,833187780000,0,0,0,0,0,0,0,23759750000,346635000,0,117683180000,0,0,473800000,0,0,783916980000,0,0,221946645000,0,0,0,828365000,0,0,6160000,0,0,11010000,0,0,0,28077710000,4177534790000,0,0,0,0,331062800000,0,8863785000,31302130000,0,0,0,0,18450000,0,0,13659855000,382200000,0,0,0,0,0,0,0,56816945000,0,0,0,17153585000,7484792870000,7361115520000,8472046940000,0,109335705000,1220047080000,0,0,0,3879149455000,0,0,935508950000,75736170000,22461500000,3752385290000,667164430000,0,0,270688205000,0,0,192781460000,0,0,0,17185970000,2504435295000,10618345000,0,0,0,225355955000,0,0,86589500000,51527850000,0,0,16605000,29216675000,0,85300310000,0,9747080000,765951920000,0,0,0,694865000,824900560000,0,0,421956185000,0,0,782543495000,0,0,0,0,5288890000,84218975000,0,0,0,38220000,0,0,0,0,984720000,0,293885000,0,0,0,347714555000,0,408241720000,0,0,0,0,108550000,7008990000,0,0,150551595000,1044321900000,876226600000,0,8035880000,0,728906570000,0,202651160000,1015312460000,66016770000,1199830000,25089560000,11010000,3843920000,0,0,0,0,1531362090000,5.845e+10,1651134010000,0,0,2046975000,0,0,0,0,0,0
"AUT",11070000,0,68265000,0,0,22140000,112545000,0,0,0,0,0,0,0,0,0,1845000,0,0,0,0,172150000,0,0,0,1059085000,0,0,0,0,25830000,54825000,0,0,0,0,1245000,3690000,33210000,11070000,0,64019060000,0,0,0,0,603315000,0,0,92250000,0,0,412800000,13821075000,0,0,1845000,0,0,360698235000,2986205000,0,0,1662345000,0,0,0,0,0,0,0,64590000,2650585000,13906025000,29520000,3690000,0,3690000,0,7577960000,127305000,1330395820000,0,0,0,248875000,0,0,0,0,0,77490000,97785000,11070000,0,29520000,0,0,22140000,15745000,0,0,0,20295000,0,0,92340000,0,0,0,35055000,0,0,0,0,0,75809665000,0,0,1303790000,0,12865000,0,0,0,5548925000,1245000,0,36273420000,0,0,0,33255000,1194305000,645750000,0,0,0,7380000,0,264390000,0,1309110000,0,0,0,0,79335000,0,0,0,158250770000,1747210000,29520000,0,212150000,1686940000,0,0,0,8860385000,14768715000,3690000,0,326565000,0,0,0,0,14760000,4980000,0,81360000,2060865000,0,0,7282295000,18450000,4735965000,0,0,0,22140000,0,11070000,59040000,35055000,0,5788065000,62395000,0,0,0,0,0
"BHS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BHR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5535000,0,0,0,0,0,177120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401295000,0,0,0,0,0,0,0,0,8019130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253950000,0,0,0,0,0,0,0,0,0,0,0,3188690000,0,0,0,0,0,0,0,0,0
