"","ARM","AFG","ALB","DZA","ATG","ARG","AUS","AUT","BHS","BHR","BRB","BGD","BMU","BTN","BOL","BWA","BRA","ARB","BLZ","SLB","BRN","BGR","MMR","BDI","CMR","CAN","CPV","CAF","LKA","TCD","CHL","CHN","COL","COM","COG","COK","CRI","CUB","CYP","AZE","BEN","DNK","DMA","DOM","BLR","ECU","EGY","SLV","GNQ","EST","FRO","FJI","FIN","FRA","PYF","DJI","GEO","GAB","GMB","DEU","BIH","GHA","KIR","GRC","GRL","GRD","GTM","GIN","GUY","HTI","HND","HKG","HUN","HRV","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","KAZ","JAM","JPN","JOR","KGZ","KEN","KHM","PRK","KOR","KWT","LVA","LAO","LBN","LSO","LBR","LBY","LTU","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MRT","MUS","MEX","MNG","MAR","MOZ","MDA","NAM","NPL","NLD","ANT","NCL","MKD","VUT","NZL","NIC","NER","NGA","NOR","PAK","PAN","CZE","PNG","PRY","PER","PHL","POL","PRT","GNB","TLS","ERI","QAT","ZWE","ROU","RWA","RUS","KNA","LCA","VCT","STP","SAU","SEN","SYC","SLE","SVN","SVK","SGP","SOM","ZAF","ESP","SUR","TJK","SWZ","SWE","CHE","SYR","TKM","TWN","TZA","THA","TGO","TON","TTO","OMN","TUN","TUR","ARE","UGA","TUV","GBR","UKR","USA","BFA","URY","UZB","VEN","VNM","ETH","YEM","COD","ZMB","BEL","LUX","SRB","MNE","SDN","SSD","PSE"
"ARM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93947400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194227200,0,0,8867118900,0,0,48080700,0,0,0,0,0,0,0,0,0,0,0,0,1070100,0,0,0,0,390806300,0,0,22140000,110700,0,5442000,0,0,0,0,0,0,0,0,0,12743400,0,49108500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4023391500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49800,0,0,0,0,0,0,0,0,0,0,0,5852400,0,0,6279300,10664100,535782300,0,0,1918800,0,0,0,0,0,0,149894700,0,0,0,0,0,0
"AFG",0,0,0,0,0,0,0,8413200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83111900,0,0,36900,0,0,369000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22951800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110700,0,0,0,0,0,0,405900,442800,0,0,0,0,0,0,0,0,0,0,7896600,69440200,0,0,0,0,25949600,0,0,21438900,0,0,0,0,0,0,3431700,0,0,0,0,0,0
"ALB",0,0,0,0,0,0,0,73800,0,0,0,0,0,0,0,0,0,0,0,0,0,855784800,0,0,0,42727200,0,0,0,0,0,0,3357900,0,0,0,0,0,143467200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236750400,0,0,0,0,0,40626900,320824800,0,0,1826586900,0,0,0,0,0,0,0,0,0,472108800,0,0,0,0,0,0,0,763239600,0,0,0,0,0,0,0,0,0,0,0,0,0,37748700,0,0,0,0,0,0,0,0,0,0,15534900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226492200,45350100,0,0,0,0,0,5529686400,367000,0,0,0,0,0,139093000,107489700,0,0,0,69187500,0,0,0,167489100,0,0,0,0,41143500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324562400,0,283345600,0,0,0,0,0,0,0,0,0,0,0,573979500,491807400,0,0,0
"DZA",0,0,0,0,0,0,0,0,0,23763600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23800751100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36900,0,0,0,0,0,0,610588100,0,0,0,0,2138267000,0,0,0,0,0,0,0,0,0,0,0,0,0,24390900,0,0,0,0,0,0,36900,0,0,79999200,0,0,0,710546400,0,0,0,0,110700,0,0,0,639698400,0,0,0,0,0,106825500,0,1314562500,0,0,20811600,1681127100,20590200,0,0,420401700,295200000,0,0,0,1050868600,0,0,0,0,0,0,150561154800,0,0,0,0,0,0,0,0,214831800,0,0,0,0,0,73541700,0,0,0,0,0,0,0,0,177710400,73135800,0,0,0,0,0,0,101844000,8427767400,216049500,0,0,90331000,5391200,0,0,0,0,0,161105400,0,0,355752900,590732100,136271200,11858800,0,0,1870400,0,89983400,7280000,0,0,0,0,0,0,0,0,42258100,0,0,0,0,0,0
"ATG",0,0,0,0,0,0,0,0,0,0,1143900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55571400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1189e+11,0,0,0,0,0,0,220400,0,0,0,0,0,0,66800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029500,0,0,0,21734100,0,0,0,0,0,0,0,0,0,0,0,0,664000,0,0,0,0,0,0,0,7638300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98700,0,0,0,0,0,0,0
"ARG",0,0,0,788351890000,0,0,5571900,0,0,0,0,2759050420000,0,0,2763769072000,0,35009246027100,0,0,0,0,0,0,0,0,267525000,0,0,0,0,4432727393000,0,100626300,0,0,0,268595100,0,0,0,0,0,0,0,0,828821089400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.012e+10,0,0,0,0,0,238686420000,0,0,0,0,0,0,0,0,9596882120000,0,0,0,556156800,0,0,0,0,0,0,0,2960716280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845824280000,0,0,0,0,0,0,0,0,0,0,0,0,676567100000,0,0,118596600,0,0,55605021100,1179585929600,357049340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499052500,0,0,0,0,0,0,0,0,220814080000,2239075880000,0,0,0,0,0,0,0,987371134000,0,0,0,46178309200,0,186495524600,0,9362080000,1168392120000,9.28353e+11,0,0,0,0,0,0,0,0,0,0
"AUS",0,0,0,0,0,7949200,0,1365300,0,545988124200,0,1612392695700,0,0,0,0,0,0,0,91069366400,90200600,0,2060032938600,78626940000,0,5431274100,0,0,2090652081400,0,603429300,16837237652300,7380000,0,0,6178200,18450000,0,0,0,0,0,0,0,0,0,2046339549500,0,0,0,0,1122459256300,0,58597200,14466502300,0,0,0,0,27047700,0,0,255590200,0,0,0,0,0,0,0,0,22207036000,0,0,0,652832900,19682493631600,0,0,184500,2189853900,1551819145000,0,0,0,6771153551300,0,0,1852931511900,22833500,0,7338278090800,2900453186800,0,6719260100,10623776500,0,0,0,0,2767500,107905380000,3.78255e+11,5370218988600,4944600,0,697815900,0,1615559000,0,0,0,949493864000,0,0,31069800,143018700,0,184843000500,0,4732766700,3290835946300,0,0,385035200000,0,878068800,18455400,0,1720994687600,915900,0,9048973562700,0,0,0,7898200,0,350290755700,0,0,142037508000,2103300,0,0,0,0,1849037353100,0,296048700,0,0,0,743982720800,0,1971209134900,0,0,0,0,0,332100,0,0,1130762914500,673911365800,4721831971700,0,222950000,0,514222429900,0,419493200,1344028173200,410868096000,23136300,54868553700,0,8398226200,0,4373100,0,0,13292667563300,0,4446890362000,0,6.012e+10,404717300,0,0,0,755092504000,0,0
"AUT",2280300,73800,40299900,0,0,0,548583700,0,73800,0,0,0,0,0,36900,0,1199000,0,0,0,0,33459254500,0,0,0,540711700,36900,0,36900,0,16452600,178799600,110700,0,80226800,0,0,0,15169873300,110373200,0,1492261300,0,0,651547200,73800,73800,0,0,84060400,0,0,842176000,136264595200,0,0,673403600,0,0,1469649747300,4192166600,110700,0,29993104500,0,0,0,0,36900,0,0,102994300,143238654200,113249709200,10590300,24900,18081000,64776200,36900,660090100,275297800,3399367785300,0,1088461400,36900,205455400,1254600,28829600,9335700,0,0,221200,332100,614799600,0,59942900,0,0,72914400,6030129600,0,885600,0,275286000,323232000,0,151939300,0,0,110700,1751700,12435300,0,47914600,295200,0,82353694400,0,0,14195501800,0,98685900,0,0,76569600,5302349100,36900,0,221487650200,36900,0,60331500,52320000,83440099200,125447700,0,0,0,627300,0,67850251800,0,2744574100,0,0,0,0,36900,0,36900,0,143830003600,51115094100,64113700,0,459170500,10599105300,0,0,0,1432037700,507542069100,0,14022000,11406500,0,330300,183500,0,0,146100,110700,207923000,241531400,0,0,86871901500,1508832200,197092900,0,13062600,2693700,0,90067800,0,0,0,0,50346691400,7052024300,56143647500,1137421900,0,0,0
"BHS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2693700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BHR",0,1586700,0,0,364000,0,30736297800,0,218400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8044200,0,0,369000,0,0,45977400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369000,0,0,0,0,0,0,0,0,0,0,0,0,369000,0,0,0,1092000,0,0,0,0,0,0,0,384495500,0,0,0,0,146600,0,1333492200,0,0,0,46088100,0,2804400,0,7811988300,0,594348300,0,0,36900,6044752900,0,0,1412716500,0,2350500,107489700,0,0,0,0,4417704900,0,0,2372500,0,0,0,0,0,1749060000,0,0,0,473200,0,0,0,915000,6011674200,0,0,0,0,0,801300,0,0,0,0,2281342500,73800,0,0,0,0,0,0,0,0,0,0,0,0,0,122946749800,29741400,28560600,0,0,0,550695600,0,23982527700,0,0,0,9003600,0,36900,0,0,2534624100,79261200,107969400,0,0,0,11145465100,0,73300,34548323800,0,73800,109200,0,264925500,0,0,0,0,0,0,935855800,0,333428400,0,0,0,0,36700,0,3318343200
