"reporter","partner","percentage"
"AFG","CAN",96.8489892984542
"AFG","KNA",3.15101070154578
"DZA","NER",100
"ARG","BOL",0.450848469803751
"ARG","BRA",10.6700804520221
"ARG","CPV",0.528065611040858
"ARG","CHL",17.0747601096861
"ARG","COL",65.260316004093
"ARG","ITA",0
"ARG","LBN",0
"ARG","PER",0
"ARG","PRT",0
"ARG","ESP",0
"ARG","CHE",0.52598988143771
"ARG","SYR",0
"ARG","USA",0
"ARG","URY",4.362818297407
"ARG","VEN",1.12712117450938
"AUS","FJI",30.8252162661103
"AUS","JPN",0.00469127483734056
"AUS","KOR",0.00469127483734056
"AUS","MYS",0.801057307130793
"AUS","NZL",1.64444673107212
"AUS","PNG",6.01794301982008
"AUS","ROU",1.60211461426159
"AUS","SGP",0.00469127483734056
"AUS","TWN",0
"AUS","THA",29.238591710274
"AUS","TON",2.51217767539587
"AUS","ARE",0
"AUS","TUV",2.11107367680325
"AUS","USA",25.23330517462
"AUT","BRA",0.160355265256937
"AUT","BGR",0.0427614040685165
"AUT","CAN",0
"AUT","COL",0
"AUT","CYP",0.0427614040685165
"AUT","DNK",0.10262736976444
"AUT","FRA",7.28939401354645
"AUT","DEU",41.9726412266192
"AUT","HUN",0.467754185309334
"AUT","HRV",0.0855228081370331
"AUT","IND",4.76552092008023
"AUT","ISR",0.496032287194792
"AUT","ITA",1.00964426272886
"AUT","KOR",0.377725735938563
"AUT","LTU",0.242314623054927
"AUT","MEX",0
"AUT","MAR",0
"AUT","NLD",4.07088566732277
"AUT","CZE",0.16391871559598
"AUT","POL",2.80799886716592
"AUT","ROU",4.55171389973765
"AUT","RUS",0.0142538013561722
"AUT","SVN",0.993489954525201
"AUT","SVK",0.334933706759704
"AUT","ESP",0.0605786557637317
"AUT","CHE",0.250801480555988
"AUT","THA",0.391979537294735
"AUT","TUR",4.73938895092725
"AUT","ARE",0
"AUT","GBR",13.241781459884
"AUT","UKR",0.114030410849377
"AUT","USA",11.0666513729321
"AUT","BEL",0.142538013561722
"BHR","IRQ",0
"BHR","SAU",100
"BRB","CAN",1.32239928141322
"BRB","GUY",90.3223660135068
"BRB","JAM",0
"BRB","KNA",8.05416015170165
"BRB","LCA",0
"BRB","VCT",0.301074553378356
"BGD","CAN",0.0394988490777346
"BGD","KWT",0.287665098642374
"BGD","LBN",0.119514933765595
"BGD","MYS",0
"BGD","NZL",0.478059735062379
"BGD","PRT",0.0123370254209646
"BGD","SGP",0.0362400121740836
"BGD","CHE",0.00771064088810289
"BGD","GBR",98.3574007167695
"BGD","USA",0.661572988199228
"BOL","BRA",75.7426685633402
"BOL","CHN",3.38730648361618
"BOL","DEU",13.7185912586455
"BOL","ESP",5.75816423509939
"BOL","USA",1.39326945929873
"BOL","BEL",0
"BWA","NAM",0.236598214402426
