"","ARM","AFG","ALB","DZA","ATG","ARG","AUS","AUT","BHS","BHR","BRB","BGD","BMU","BTN","BOL","BWA","BRA","ARB","BLZ","SLB","BRN","BGR","MMR","BDI","CMR","CAN","CPV","CAF","LKA","TCD","CHL","CHN","COL","COM","COG","COK","CRI","CUB","CYP","AZE","BEN","DNK","DMA","DOM","BLR","ECU","EGY","SLV","GNQ","EST","FRO","FJI","FIN","FRA","PYF","DJI","GEO","GAB","GMB","DEU","BIH","GHA","KIR","GRC","GRL","GRD","GTM","GIN","GUY","HTI","HND","HKG","HUN","HRV","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","KAZ","JAM","JPN","JOR","KGZ","KEN","KHM","PRK","KOR","KWT","LVA","LAO","LBN","LSO","LBR","LBY","LTU","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MRT","MUS","MEX","MNG","MAR","MOZ","MDA","NAM","NPL","NLD","ANT","NCL","MKD","VUT","NZL","NIC","NER","NGA","NOR","PAK","PAN","CZE","PNG","PRY","PER","PHL","POL","PRT","GNB","TLS","ERI","QAT","ZWE","ROU","RWA","RUS","KNA","LCA","VCT","STP","SAU","SEN","SYC","SLE","SVN","SVK","SGP","SOM","ZAF","ESP","SUR","TJK","SWZ","SWE","CHE","SYR","TKM","TWN","TZA","THA","TGO","TON","TTO","OMN","TUN","TUR","ARE","UGA","TUV","GBR","UKR","USA","BFA","URY","UZB","VEN","VNM","ETH","YEM","COD","ZMB","BEL","LUX","SRB","MNE","SDN","SSD","PSE"
"ARM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5895000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559600000,0,0,0,0,0,0,0,0,0,0,0,0,0,21615000,0,0,0,0,0,0,0,0,0,0,0,0,0,426600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391975000,0,0,0,0,0,0,0,0,0,0,0,0,0,2044080000,0,0,0,0,426600000,0,0,0,0,0,0,0,0,0,18270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARG",0,0,0,43230000,0,0,493215000,0,0,60915000,19650000,0,0,0,947130000,0,9441825000,0,0,0,0,51090000,0,0,19650000,3250110000,0,0,0,0,31632230000,302610000,414615000,0,21615000,0,872460000,469635000,1965000,0,5895000,0,0,153270000,0,2491620000,5895000,493215000,35370000,56985000,0,0,0,29475000,0,23580000,11790000,47160000,13755000,1965000,45195000,5895000,0,29475000,0,0,2057355000,1965000,0,131655000,280995000,229905000,0,1965000,0,94320000,58950000,0,0,5895000,1951245000,19650000,0,0,125760000,15720000,522690000,0,0,13755000,0,2837460000,153270000,53055000,0,673995000,0,0,1965000,15720000,0,7860000,0,43230000,0,0,15720000,0,0,6429480000,25545000,47160000,43230000,0,7860000,0,2224380000,0,0,0,0,51090000,11790000,0,1965000,1965000,0,554130000,112005000,0,804990000,1070925000,66810000,0,5895000,0,0,0,23580000,0,41265000,0,5895000,0,0,1965000,0,459810000,3930000,0,9825000,0,0,94320000,0,306540000,872460000,66810000,0,0,748665000,0,0,0,620940000,0,310470000,25545000,0,153270000,0,39300000,0,231870000,0,0,1110225000,0,12823590000,0,2542710000,0,269205000,172920000,0,13755000,257415000,0,5895000,0,0,0,0,0,0
"AUS",0,0,0,11790000,0,0,0,0,0,284925000,0,0,0,0,0,0,1965000,0,0,15720000,672030000,0,0,0,0,1196685000,0,0,84495000,0,0,5331030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93e+08,0,0,0,0,971475000,0,247985000,394965000,0,0,0,0,17685000,0,0,9825000,0,0,0,0,0,0,17685000,0,5845875000,0,0,0,13755000,7065330000,0,19650000,0,45195000,9825000,0,0,1965000,50581050000,186675000,0,3930000,0,0,14512650000,1055205000,0,0,369420000,0,0,47160000,3930000,0,0,0,5572565000,381210000,0,1965000,0,3930000,25545000,0,7860000,0,0,0,0,167105000,0,609150000,0,41265000,35619840000,0,0,0,0,172920000,1965000,0,600600000,0,0,12915460000,0,0,0,7860000,0,231870000,0,0,0,1965000,0,0,0,0,3419100000,0,11790000,0,0,0,8068960000,0,316365000,335730000,0,0,0,1965000,7860000,43230000,0,5971635000,0,3380590000,0,1965000,3930000,182745000,0,0,2316735000,0,0,44535000,0,320295000,0,19650000,0,0,697990000,0,0,0,0,0,0,0,0,0,0,0
"AUT",74670000,0,68775000,167025000,0,0,198465000,0,0,0,0,0,0,0,0,0,3930000,0,0,0,0,639870000,0,0,0,161130000,0,0,0,0,0,23580000,17685000,0,0,0,0,0,157200000,74670000,0,361560000,0,1965000,0,3930000,0,1965000,0,161130000,0,0,532515000,13400400000,0,0,546270000,0,0,82290630000,10529025000,0,0,880140000,0,0,0,0,0,1965000,0,19650000,4098505000,6987615000,62880000,11790000,0,45465000,0,13755000,386370000,15128520000,0,0,0,18024945000,0,0,0,0,0,11790000,0,131655000,0,49125000,0,0,3930000,222045000,0,0,0,1965000,0,0,9825000,0,0,125760000,62880000,0,0,58950000,0,0,5173830000,0,0,1452135000,0,0,0,0,0,664755000,0,0,4284930000,0,0,9825000,23580000,2010810000,1004115000,0,0,0,0,0,744735000,0,979770000,0,0,0,0,0,0,0,0,13216435000,2632115000,1965000,0,68775000,15380055000,0,19650000,0,8151345000,7119590000,3930000,0,5895000,0,0,0,0,0,0,0,945165000,11790000,0,0,3060135000,45105000,6462885000,0,1965000,0,0,0,0,0,0,0,3494865000,33405000,0,0,0,0,0
"BHS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BHR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17685000,0,0,0,0,0,0,0,0,0,0,3930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288855000,0,0,0,0,0,0,0,0,35370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965000,0,0,0,33405000,0,0,5895000,0,0,1965000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
