"reporter","partner","percentage"
"ARM","BHR",0
"ARM","BGR",0.127964486211635
"ARM","CAN",0.674760550453429
"ARM","BLR",0.796792200811111
"ARM","FRA",0.913573665968248
"ARM","GEO",47.1184330601938
"ARM","DEU",2.26884675319096
"ARM","HUN",0.037109701001374
"ARM","IRN",2.20575644682914
"ARM","IRQ",14.7185330019331
"ARM","ISR",0.383893458634903
"ARM","ITA",0.00191946729317452
"ARM","KAZ",0.094360804060124
"ARM","LVA",0.441924832951041
"ARM","LBN",0.780947492477752
"ARM","MEX",0
"ARM","MDA",0.0268725421044432
"ARM","NLD",0
"ARM","NOR",0
"ARM","POL",5.77860570328152
"ARM","ROU",0.639822431058172
"ARM","RUS",17.8555330220296
"ARM","ESP",0
"ARM","CHE",0.0157541968675023
"ARM","TKM",0.0882954954860278
"ARM","ARE",0.526001661838791
"ARM","GBR",0.0435516205023695
"ARM","UKR",0.651765783104592
"ARM","USA",2.64752646988287
"ARM","UZB",0.16443436478195
"ARM","BEL",0.99702078705235
"AFG","AUS",0.410035651348024
"AFG","AUT",0.842235391958103
"AFG","BHR",0.19208877360448
"AFG","CAN",1.59346520692814
"AFG","LKA",0.00184700743850461
"AFG","CHN",0.0369401487700923
"AFG","PYF",0.0369401487700923
"AFG","DEU",1.98308533612842
"AFG","BIH",0
"AFG","HRV",0.0849623421712122
"AFG","IDN",0.00368400399658373
"AFG","KOR",0.00664121807427621
"AFG","MEX",0.00111454468737225
"AFG","NLD",0.184700743850461
"AFG","NZL",0
"AFG","PHL",84.0260845902978
"AFG","KNA",0.194761678678088
"AFG","SYC",2.8127070187504
"AFG","SGP",0.0184700743850461
"AFG","SWE",0.0406341636471015
"AFG","CHE",0.0147760595080369
"AFG","TZA",0.203170818235507
"AFG","TUR",0.790519183679974
"AFG","ARE",2.62502636949328
"AFG","USA",1.5781151902757
"AFG","UZB",2.14622264354236
"AFG","BEL",0.171771691780929
"ALB","AUT",0.000455816752757289
"ALB","BGR",5.82991747333281
"ALB","CAN",0.263899370710179
"ALB","COL",0.0207396622504566
"ALB","CYP",0.886107767360169
"ALB","FRA",1.46226014284538
"ALB","DEU",0.250927122392887
"ALB","BIH",1.6548973818374
"ALB","KIR",0.0911633505514577
"ALB","GRC",8.56940242171953
"ALB","HUN",1.27628690772041
"ALB","HRV",1.59895019890157
"ALB","IDN",0.524189265670882
"ALB","IRQ",1.15070939233578
"ALB","ISR",1.53838154055585
"ALB","ITA",2.51083400216555
"ALB","LBN",0.382430255563365
"ALB","LBY",0.471010644515865
"ALB","MLT",0.241696833149552
"ALB","MOZ",1.7321036604777
"ALB","MKD",4.0122193942159
"ALB","POL",2.39289697613049
"ALB","PRT",0.280099394569354
"ALB","ROU",16.6991252919455
"ALB","RWA",0.00226673100625915
"ALB","RUS",1.13954188189322
"ALB","SAU",0.463731782142905
"ALB","SEN",0.663897100390991
"ALB","SVK",1.08740552465457
"ALB","ESP",1.03447612038267
"ALB","SWE",0
"ALB","CHE",0.254117839662188
"ALB","TTO",0
"ALB","TUN",0.638143453860204
"ALB","TUR",0.749194744030611
"ALB","GBR",2.98879044782954
"ALB","USA",0.466000983700669
"ALB","SRB",17.8586946113838
"ALB","MNE",1.97579365517127
"DZA","AUT",0
"DZA","BHR",0.0366725196679167
"DZA","BRA",0.0590918242373831
"DZA","CMR",0.0320757127684439
"DZA","CAN",1.776120349112
"DZA","CPV",0.106174300388421
"DZA","CHL",0
"DZA","CHN",0.0386221073446948
"DZA","BEN",1.55058026534101
"DZA","DNK",0
"DZA","BLR",0.00150476255420969
"DZA","EGY",9.70814551103024e-05
"DZA","FRA",0.259466659812215
"DZA","GAB",0.00155330328176484
"DZA","GMB",1.95262282060384
"DZA","DEU",0.00239414970597223
"DZA","GHA",1.23107967161215
"DZA","GRC",0.00242703637775756
"DZA","GIN",0.261041245963258
"DZA","HUN",0.0160905934510969
"DZA","IRQ",0.426685130391668
"DZA","IRL",1.61802425183837e-05
"DZA","ITA",0.00460718885634798
"DZA","CIV",0.168589099650153
"DZA","JOR",0.403332995377011
"DZA","KEN",0.0643650047381305
"DZA","KOR",7.28110913327268e-05
"DZA","KWT",0.000436866547996361
"DZA","LBN",0.771865220708863
"DZA","LBY",4.09780237577448
"DZA","MDG",0.0726897395138389
"DZA","MYS",0.597924682024353
"DZA","MLI",1.44271125837834
"DZA","MLT",0.0364829828161939
"DZA","MRT",1.07863329900954
"DZA","MUS",0.0135428629878872
"DZA","MAR",0.152006968548914
"DZA","MOZ",0.38832582044121
"DZA","NLD",0.528960842688529
"DZA","MKD",2.42703637775756e-05
"DZA","NZL",0.00485407275551512
"DZA","NER",61.8413200791072
"DZA","PAN",0.00570254888757671
"DZA","PHL",0.28260411582609
"DZA","POL",0.0182149080150705
"DZA","PRT",0.0715490324162929
"DZA","QAT",0.0558974760335302
"DZA","RUS",0
"DZA","VCT",0.0147398062941862
"DZA","SAU",0.116886071952804
"DZA","SEN",0.533015030152561
"DZA","ZAF",0.125676547774336
"DZA","ESP",1.41145214797967
"DZA","SUR",0.142102979917705
"DZA","SWE",0.0238528609019264
"DZA","CHE",0.00183244535187874
"DZA","SYR",0
"DZA","TZA",0.0051135485959014
"DZA","TGO",0.168198553979367
"DZA","OMN",0.271003802767219
"DZA","TUN",11.863803605489
"DZA","TUR",0.0380679833684479
"DZA","ARE",0.0660371305547532
"DZA","GBR",0.0073487429228472
"DZA","USA",0.0566685764042152
"DZA","BFA",0.0245177592471927
"DZA","VEN",0
"DZA","VNM",0
"DZA","ETH",0.0454826617191767
"DZA","YEM",0.228660923686069
"DZA","COD",0.580601035701336
"DZA","ZMB",0.0873733095992722
"DZA","BEL",0.0569933914841046
"DZA","SDN",0.000728110913327268
"ATG","BRB",0.00286877665083239
"ATG","BRA",0.00657565532183007
"ATG","CAN",0.00134800934097516
"ATG","CHN",0.00271410618913639
"ATG","BEN",0.0495146845733804
"ATG","DMA",0.00473176538821629
"ATG","GMB",99.695131972841
"ATG","GRD",9.8189324724346e-05
"ATG","HUN",5.95194817748304e-05
"ATG","JAM",0.0131513106436601
"ATG","MLT",0
"ATG","MEX",0.177542693689412
"ATG","KNA",0
"ATG","LCA",0.00306544141355841
"ATG","VCT",0
"ATG","SEN",0.0193653049227895
"ATG","CHE",0.000591630776923464
"ATG","SYR",0.00648655430120906
"ATG","TTO",0.00170145081452353
"ATG","USA",0.0149649916187409
"ATG","ZMB",8.79427073529306e-05
"ARG","ARM",9.43759527915578e-06
"ARG","ALB",0.0194707527171483
"ARG","DZA",3.47309153484417
"ARG","ATG",3.4911429691186e-05
"ARG","AUS",9.36310051172193e-05
"ARG","AUT",2.12281953433585e-06
"ARG","BHS",4.70369748713124e-05
"ARG","BHR",0.0902743132874613
"ARG","BRB",7.51442308560337e-05
"ARG","BGD",2.1402148477313
"ARG","BOL",2.15424955553405
"ARG","BWA",7.07819645936683e-06
"ARG","BRA",43.6700379898044
"ARG","BLZ",6.25762866747998e-05
"ARG","BGR",0.00109941693271979
"ARG","BDI",0.0683963928583356
"ARG","CMR",0.108366906455378
"ARG","CAN",0.0126536097807571
"ARG","CPV",0.022173108994545
"ARG","LKA",1.72298045186297
"ARG","TCD",0.00459729819141087
"ARG","CHL",2.7565583527972
"ARG","CHN",0.000256987901948604
"ARG","COL",0.893989517967292
"ARG","COG",0.345929985401338
"ARG","CRI",0.000749110685427467
"ARG","CUB",0.213460877093609
"ARG","CYP",5.42597788204037e-05
"ARG","AZE",3.34279624787698e-05
"ARG","BEN",6.01410759164202e-05
"ARG","DNK",5.66255716749347e-06
"ARG","DMA",0.000105143507297044
"ARG","DOM",0.00584932678769531
"ARG","BLR",0.00013141020201708
"ARG","ECU",0.521419679332187
"ARG","EGY",1.8596895695037
"ARG","SLV",0.000672523664787149
"ARG","GNQ",0.000432834590805916
"ARG","EST",0.000252930111095272
"ARG","FJI",9.43759527915578e-06
"ARG","FIN",9.43759527915578e-06
"ARG","FRA",0.00339580979567335
"ARG","DJI",0.226018702655186
"ARG","GEO",0.0145851456288051
"ARG","GAB",0.0275238284482689
"ARG","GMB",0.0308924495630652
"ARG","DEU",0.00161207288548198
"ARG","BIH",0.0350385494958912
"ARG","GHA",0.0316953032906551
"ARG","GRC",0.0375957843177646
"ARG","GRD",7.33427755078295e-05
"ARG","GTM",0.000208715446108308
"ARG","GIN",0.12222948836249
"ARG","GUY",0.0088853054770302
"ARG","HTI",0.065692422101214
"ARG","HND",0.00103741423358824
"ARG","HKG",0.000725870407924035
"ARG","HUN",0
"ARG","HRV",0.108593990599239
"ARG","IND",0.38302520664745
"ARG","IDN",4.6279479310624
"ARG","IRN",4.84625574498846
"ARG","IRQ",1.98303979660292
"ARG","IRL",0
"ARG","ISR",0.00826700855014266
"ARG","ITA",0.133107290804253
"ARG","CIV",0.276649765825113
"ARG","KAZ",7.55007622332462e-07
"ARG","JAM",0.00026698155659044
"ARG","JPN",0.000566777708694922
"ARG","JOR",0.31684250407057
"ARG","KEN",1.96901877453401
"ARG","KOR",0.381975769396448
"ARG","KWT",0.0755888871451637
"ARG","LVA",0.00016252783776136
"ARG","LBN",0.0773764527681245
"ARG","LBR",0.000242869033488426
"ARG","LBY",0.132340436882709
"ARG","LTU",4.74757079591678e-05
"ARG","MDG",0.127011559551126
"ARG","MWI",0.121754921243857
"ARG","MYS",0.321489174397719
"ARG","MLI",0.178705935801558
"ARG","MLT",0.0409398322131662
"ARG","MRT",0.426985583585346
"ARG","MUS",0.0420036440273656
"ARG","MEX",0.0169884091452505
"ARG","MNG",0.00013970924989394
"ARG","MAR",1.5128735292593
"ARG","MOZ",0.681391767191855
"ARG","NAM",0.0583911692763058
"ARG","NPL",9.43759527915578e-06
"ARG","NLD",0.0301670232559491
"ARG","NZL",0.0477431367784884
"ARG","NIC",6.77534939784791e-05
"ARG","NGA",1.09808626813047
"ARG","NOR",0.00407357742063221
"ARG","PAK",1.13700815352361
"ARG","PAN",0.00421571401175016
"ARG","CZE",0.000104734289073558
"ARG","PNG",9.43759527915578e-06
"ARG","PRY",0.167406598471234
"ARG","PER",2.60105925322571
"ARG","PHL",0.213148301960075
"ARG","POL",0
"ARG","PRT",0.000667856928799337
"ARG","GNB",0
"ARG","ERI",3.72388583372651e-05
"ARG","QAT",1.49524502441096e-05
"ARG","ZWE",0.137805304562857
"ARG","ROU",0.027418282468455
"ARG","RWA",0.100630928604471
"ARG","RUS",0.000382989892974846
"ARG","KNA",2.66800051257565e-05
"ARG","LCA",4.03174070325535e-05
"ARG","VCT",3.8038112680012e-05
"ARG","SAU",0.185708569329
"ARG","SEN",0.253497419368509
"ARG","SLE",0.0130867340794644
"ARG","SGP",0.000420637969535598
