"","ARM","AFG","ALB","DZA","ATG","ARG","AUS","AUT","BHS","BHR","BRB","BGD","BMU","BTN","BOL","BWA","BRA","ARB","BLZ","SLB","BRN","BGR","MMR","BDI","CMR","CAN","CPV","CAF","LKA","TCD","CHL","CHN","COL","COM","COG","COK","CRI","CUB","CYP","AZE","BEN","DNK","DMA","DOM","BLR","ECU","EGY","SLV","GNQ","EST","FRO","FJI","FIN","FRA","PYF","DJI","GEO","GAB","GMB","DEU","BIH","GHA","KIR","GRC","GRL","GRD","GTM","GIN","GUY","HTI","HND","HKG","HUN","HRV","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","KAZ","JAM","JPN","JOR","KGZ","KEN","KHM","PRK","KOR","KWT","LVA","LAO","LBN","LSO","LBR","LBY","LTU","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MRT","MUS","MEX","MNG","MAR","MOZ","MDA","NAM","NPL","NLD","ANT","NCL","MKD","VUT","NZL","NIC","NER","NGA","NOR","PAK","PAN","CZE","PNG","PRY","PER","PHL","POL","PRT","GNB","TLS","ERI","QAT","ZWE","ROU","RWA","RUS","KNA","LCA","VCT","STP","SAU","SEN","SYC","SLE","SVN","SVK","SGP","SOM","ZAF","ESP","SUR","TJK","SWZ","SWE","CHE","SYR","TKM","TWN","TZA","THA","TGO","TON","TTO","OMN","TUN","TUR","ARE","UGA","TUV","GBR","UKR","USA","BFA","URY","UZB","VEN","VNM","ETH","YEM","COD","ZMB","BEL","LUX","SRB","MNE","SDN","SSD","PSE"
"ARM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2468987341772,0,0,1131.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781708860759494,0,0.176582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.226455696203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854430379746835,0,72.1133544303797,0,0,0,0,0,0,0,0,0,18.9132911392405,0,0,0,0,0,0
"AFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,0,0,0,0,2.68987341772152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0632911392405,0,0,0
"DZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951.23417721519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3528481012658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822784810126582,0,0,0,0,0,0,19318.2721518987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.00632911392405063,0.0553164556962025,0,0,0.28,0,2.5,1.26582278481013,0,0,0,0,0,0,0,0,1.77215189873418,0,0,0,0,0,0
"ATG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16750,0,0,0,0,0,0,0.0126582278481013,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARG",0,0,0,118016.75,0,0,0,0,0,0,0,413031.5,0,0,466523.955632911,0,5284196.40759494,0,0,0,0,0,0,0,0,0,0,0,0,0,637946.089367089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123604.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,35731.5,0,0,0,0,0,0,0,0,1436659,0,0,0,0,0,0,0,0,0,0,0,443221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276321,0,0,0,0,0,0,0,0,0,0,0,0,101282.5,0,0,0,0,0,0,176444.5,53450.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33056,335191,0,0,0,0,0,0,0,147810.05,0,0,0,5992.22151898734,0,15319.4636075949,0,1627.84810126582,174909,138975,0,0,0,0,0,0,0,0,0,0
"AUS",0,0,0,0,0,1.19,0,0,0,81635.55,0,241376.025,0,0,0,0,0,0,0,13704.7138607595,0.841772151898734,0,308387.560063291,11770.5,0,0,0,0,312973.364493671,0,0,2520203.00012658,0,0,0,0.322784810126582,0,0,0,0,0,0,0,0,0,0,306337.93,0,0,0,0,167947.895949367,0,0,1033.83974683544,0,0,0,0,0,0,0,0.367088607594937,0,0,0,0,0,0,0,0,2655.13335443038,0,0,0,47.9310126582278,2946043.92936709,0,0,0,0,232308.2,0,0,0,1011250.26468354,0,0,277384.8,0.620253164556962,0,1098414.22867089,433941.553164557,0,1005.01,1605.50417721519,0,0,0,0,0,16153.5,56625,803461.518037975,0,0,0,0,71.845,0,0,0,142139.8,0,0,0,0,0,26188.5674050633,0,734.525316455696,470097.622848101,0,0,57640,0,65.16,0,0,257727.497088608,0,0,1354861.38892405,0,0,0,0.441708860759494,0,52391.6,0,0,21263.1,0,0,0,0,0,276666.745,0,0,0,0,0,110206.999873418,0,294739.132278481,0,0,0,0,0,0,0,0,169111.134683544,100884.935,706885.171898734,0,38.7658227848101,0,76977.29,0,62.71,201095.343924051,61507.2,0,8056.28867088608,0,2.53164556962025,0,0,0,0,1989871.67879747,0,665702.15,0,9000,67.0489873417721,0,0,0,113037.8,0,0
"AUT",0.0949367088607595,0,1.80379746835443,0,0,0,0.065,0,0,0,0,0,0,0,0,0,0.188291139240506,0,0,0,0,3397.72544303797,0,0,0,0.025,0,0,0,0,1.565,1.33544303797468,0,0,12.01,0,0,0,2212.39803797468,16.2018987341772,0,190.840443037975,0,0,82.545,0,0,0,0,5.255,0,0,0.0253164556962025,9198.03525316456,0,0,99.4696835443038,0,0,134796.095443038,358.449303797468,0,0,4134.38601265823,0,0,0,0,0,0,0,2.92405063291139,9878.36810126582,15172.914113924,0,0,0,0,0,13.4425949367089,33.545,477993.547278481,0,161.905,0,0,0,0,0,0,0,0,0,4.59810126582278,0,0.715189873417721,0,0,0,185.502341772152,0,0,0,37.2151898734177,56.2025316455696,0,13.9303797468354,0,0,0,0.246835443037975,0,0,1.22784810126582,0,0,4315.06613924051,0,0,2111.65126582278,0,17.0886075949367,0,0,12.6835443037975,125.006329113924,0,0,25788.1618987342,0,0,0,0.0506329113924051,13812.4959493671,0.4,0,0,0,0,0,3020.60962025316,0,336.57329113924,0,0,0,0,0,0,0,0,17558.291835443,2525.04436708861,2.68987341772152,0,3.00632911392405,1297.61550632911,0,0,0,70.3816455696203,50247.4186708861,0,0,0.259493670886076,0,0,0,0,0,0.0189873417721519,0,20.305,0,0,0,1238.78272151899,85.916329113924,0.10126582278481,0,0,0,0,0.531645569620253,0,0,0,0,2947.88436708861,947.197658227848,8857.29829113924,177.46835443038,0,0,0
"BHS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BHR",0,0,0,0,0.0632911392405063,0,0,0,0.0379746835443038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189873417721519,0,0,0,0,0,0,0,0.0316455696202532,0,0,0,0,0.0126582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993670886075949,0,0,0,0,0.120253164556962,0,0,0,0,0,0,0,0,0.329113924050633,0,0,0,0,0,0,0,0,0,0.0822784810126582,0,0,0,0.0949367088607595,0,0,0,0,0,0,0.132911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.21335443038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107594936708861,0,0.00632911392405063,10.7569620253165,0,0,0.0189873417721519,0,0.45373417721519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
