"","1","2","3","4","8","9","10","11","12","13","14","16","17","18","19","20","21","22","23","25","26","27","28","29","32","33","35","37","38","39","40","41","44","45","46","47","48","49","50","52","53","54","55","56","57","58","59","60","61","63","64","66","67","68","70","72","73","74","75","79","80","81","83","84","85","86","89","90","91","93","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","112","113","114","115","116","117","118","119","120","121","122","123","124","126","128","129","130","131","132","133","134","136","137","138","141","143","144","146","147","149","150","151","153","154","155","156","157","158","159","162","165","166","167","168","169","170","171","173","174","175","176","178","179","181","183","184","185","188","189","191","193","194","195","196","197","198","199","200","201","202","203","207","208","209","210","211","212","213","214","215","216","217","219","220","221","222","223","225","226","227","229","230","231","233","234","235","236","237","238","249","250","251","255","256","272","273","276","277","299"
"Armenia",0,0,0,0,0,4716933.33333333,1523200,20400,0,2266.66666666667,0,0,0,0,0,0,2044533.33333333,0,0,0,0,6537066.66666667,0,0,0,15980000,0,0,0,0,0,47119466.6666667,0,0,0,0,0,0,0,0,0,9066.66666666667,0,0,28754933.3333333,0,0,0,0,784266.666666667,0,0,74800,49567466.6666667,0,0,14635866.6666667,0,0,23246933.3333333,0,0,0,1734000,0,0,0,0,0,0,0,11333.3333333333,0,0,201733.333333333,557600,0,0,979200,0,4161600,32204800,0,41554800,0,2398133.33333333,0,2683733.33333333,0,9066.66666666667,0,7699866.66666667,0,3087200,0,2570400,0,0,0,34995066.6666667,0,0,0,0,0,0,0,0,0,0,4533.33333333333,0,0,13600,0,0,21671600,0,0,0,0,0,0,0,6800,156400,0,0,7396133.33333333,0,0,0,0,48225600,0,0,0,0,0,0,0,0,2236950666.66667,0,0,0,0,0,0,0,0,0,0,172266.666666667,0,0,22666.6666666667,0,0,0,2207733.33333333,58366666.6666667,0,4046000,0,0,0,0,0,0,92933.3333333333,0,0,2715466.66666667,4533.33333333333,0,12514266.6666667,250072266.666667,240074000,0,2266.66666666667,0,0,863600,0,0,0,0,39288133.3333333,2266.66666666667,61200,0,0,0,0
"Afghanistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618000,0,0,0,0,0,0,0,0,0,0,0,0,20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania",0,0,0,0,0,0,6800,6800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9066.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266.66666666667,0,0,0,0,0,0,11333.3333333333,0,0,13600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364933.333333333,0,0,0,0,0,0,18133.3333333333,0,0,0,0,20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4533.33333333333,0,0,0,0,516800,0,0,0,0,0,0,0,36266.6666666667,0,0,0,0,0,0,3241333.33333333,0,0,0,0,0,0,0,0,0,0,0,9066.66666666667,0,0,1330533.33333333,0,0,0
"Algeria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231200,0,0,0,0,0,9440666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266.66666666667,65812666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,0,0,0,0,0,0,0,0,0,0,0,489600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4533.33333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9066.66666666667,0,0,0,0,0,0,0,0,36266.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Antigua and Barbuda",0,0,0,0,0,0,553066.666666667,0,0,0,398933.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24933.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266.66666666667,0,0,0,0,0,0,0,0,0,170000,2375466.66666667,0,0,0,0,0,0,0,0,0,0,0,140533.333333333,0,0,4533.33333333333,0,18133.3333333333,0,0,0,0,0,0,0,0,2266.66666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13600,0,0,0,0,0,0,31733.3333333333,0,0,0,0,0,52133.3333333333,0,0,0,0,0,0,0,0,0,0,0,2266.66666666667,0,0,0,0,0,0,419333.333333333,0,0,0,6933733.33333333,1015466.66666667,0,0,0,0,0,0,0,6800,0,0,0,0,0,0,3214133.33333333,0,0,0,0,0,0,0,0,181333.333333333,0,0,0,0,0,0,11412666.6666667,11333.3333333333,20400,0,0,0,0,0,0,0,0,0,0,0,20400,0,0,0,0
"Argentina",0,0,0,0,22519333.3333333,0,1953368000,45884133.3333333,64046933.3333333,0,36178266.6666667,0,0,0,138457066.666667,0,15675659200,0,4381466.66666667,0,0,3.4e+07,1752133.33333333,0,0,24752525866.6667,0,0,21535600,0,937234933.333333,14466834533.3333,2569697333.33333,0,0,0,746272800,3080400,20152933.3333333,0,0,3176960000,0,247030400,24507200,1624121066.66667,0,40895200,0,61608000,0,3381866.66666667,748736666.666667,2760688933.33333,0,0,0,0,0,4636688800,0,0,0,22870666.6666667,0,7756533.33333333,291053600,0,7323600,76817333.3333333,63963066.6666667,197460666.666667,14595066.6666667,2355066.66666667,89277200,59450133.3333333,70611200,0,0,1862680933.33333,325801600,100980000,227045200,18330533.3333333,77476933.3333333,1963468266.66667,1983333.33333333,0,115509333.333333,22514800,0,1060079200,0,192061466.666667,3502000,0,0,0,0,63251333.3333333,0,0,0,165929066.666667,36289333.3333333,0,21633066.6666667,0,6346666.66666667,8323778000,8300533.33333333,0,0,0,0,0,5106027066.66667,0,0,0,0,206540933.333333,67675866.6666667,0,0,411851066.666667,0,487612133.333333,2140873466.66667,0,9052767466.66667,3014022933.33333,72483466.6666667,568600133.333333,14098666.6666667,0,0,0,115901466.666667,0,7915200,0,4956064400,3991600,69047200,0,0,0,1496000,0,0,0,10583066.6666667,489885600,0,2932010400,9847299866.66667,0,0,0,2405475066.66667,2059849200,0,0,469417600,0,78719066.6666667,399728933.333333,0,44458400,0,0,2436666.66666667,392951600,0,0,35986227866.6667,281497333.333333,44229294400,0,1775831333.33333,0,741834666.666667,65651733.3333333,0,0,0,0,1506893600,16936533.3333333,1865466.66666667,0,0,0,0
"Australia",0,0,0,21760000,516800,11333.3333333333,0,2788000,48182533.3333333,90081866.6666667,50256533.3333333,11022800,0,122400,0,0,219209333.333333,0,480533.333333333,105230000,682266.666666667,2230400,32084666.6666667,0,2935333.33333333,36242757866.6667,0,0,106154800,0,3164266.66666667,53949078400,27290666.6666667,0,0,47368800,190400,0,37001066.6666667,0,2089866.66666667,13041731333.3333,5378800,17473733.3333333,2253066.66666667,0,0,0,0,41588800,0,511462000,3359535466.66667,1528556133.33333,3216400,0,17022666.6666667,0,0,10300769200,0,5816266.66666667,2776666.66666667,5530666.66666667,0,10558133.3333333,958800,0,906666.666666667,396666.666666667,0,6296181200,0,0,0,1290168533.33333,534933333.333333,0,0,2033179600,29895066.6666667,180812000,0,346800,107979466.666667,9373006666.66667,0,0,62915866.6666667,143591066.666667,0,3038006533.33333,0,1421317866.66667,1337333.33333333,86133.3333333333,0,0,0,55843866.6666667,25436533.3333333,0,0,1892147600,80131200,0,28952133.3333333,0,11541866.6666667,136349066.666667,9640133.33333333,5007066.66666667,0,0,0,52085733.3333333,17631375466.6667,0,105361466.666667,0,303343466.666667,21855086666.6667,0,5124933.33333333,22041066.6666667,1628534266.66667,40800,21687466.6666667,8490933.33333333,305664533.333333,0,1786133.33333333,1420207200,1046207200,299200,0,19411733.3333333,0,219782800,0,7382533.33333333,0,127388933.333333,0,12863333.3333333,0,0,729866.666666667,0,806933.333333333,0,71830666.6666667,0,5129389600,0,110991866.666667,382674533.333333,8416133.33333333,0,0,3757532666.66667,202766933.333333,0,0,2126772533.33333,2253066.66666667,2468477066.66667,0,23938266.6666667,92115066.6666667,2001466.66666667,0,19114800,2273790800,190400,10682800,168155889866.667,100218400,91713848533.3333,0,19905866.6666667,0,0,532036533.333333,0,0,0,0,16730509200,81600,176800,0,0,0,0
"Austria",194933.333333333,0,2203200,29466.6666666667,0,99733.3333333333,57756933.3333333,0,473733.333333333,27200,185866.666666667,0,0,0,0,2266.66666666667,5168000,0,0,0,0,14091866.6666667,401200,0,0,469206800,0,0,442000,0,108800,205443866.666667,4488000,0,310533.333333333,0,2266.66666666667,11333.3333333333,52654666.6666667,487333.333333333,0,400853200,0,0,723066.666666667,0,822800,0,0,30264533.3333333,0,0,299415333.333333,447521600,0,0,99733.3333333333,0,0,29128643200,3474800,0,0,3313866.66666667,0,0,194933.333333333,18133.3333333333,0,0,0,14171200,176142666.666667,46332933.3333333,2058133.33333333,1518666.66666667,353600,0,0,41425600,9005466.66666667,465371600,0,457866.666666667,0,102609733.333333,70266.6666666667,0,40800,2395866.66666667,0,40766000,287866.666666667,237131866.666667,0,1083466.66666667,0,0,0,118272400,0,0,0,485066.666666667,911200,9066.66666666667,3171066.66666667,0,0,3570000,2890000,156400,0,34000,9066.66666666667,0,3547376400,0,0,22666.6666666667,0,972400,0,0,283333.333333333,909293733.333333,233466.666666667,0,1170366133.33333,22666.6666666667,2266.66666666667,278800,922533.333333333,177414266.666667,3588133.33333333,2266.66666666667,0,0,3384133.33333333,0,19300666.6666667,0,170192666.666667,0,0,0,0,326400,158666.666666667,0,0,30511600,1167367333.33333,17516800,0,111066.666666667,33705333.3333333,0,0,58933.3333333333,979571733.333333,2934598933.33333,0,0,9628800,172266.666666667,11054533.3333333,0,0,58933.3333333333,231200,240266.666666667,3776266.66666667,11326533.3333333,0,0,853171066.666667,31085066.6666667,2332254933.33333,0,287866.666666667,0,0,8912533.33333333,36266.6666666667,0,0,0,344678400,21637600,3035066.66666667,151866.666666667,0,0,0
"Bahamas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881733.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
