"ISO3","Year","Crop","WaterFootprint_liters_per_year","Production_kg","WF_L_per_kg"
"AFG",1980,"Millet",128402022653.308,39500000,3250.68411780526
"AFG",1980,"Millet",128402022653.308,860800,149165.918509884
"AFG",1980,"Millet",128402022653.308,3.4e+07,3776.53007803847
"AFG",1980,"Potatoes",1182952311569.78,17900000,66086.7213167473
"AFG",1980,"Potatoes",1182952311569.78,14860300,79604.8741660516
"AFG",1980,"Potatoes",1182952311569.78,2.66e+08,4447.18914123976
"AFG",1980,"Pulses, Total",160350771356.723,41500000,3863.87400859574
"AFG",1980,"Pulses, Total",160350771356.723,988000,162298.351575631
"AFG",1980,"Pulses, Total",160350771356.723,4.1e+07,3910.99442333471
"AFG",1980,"Rice",673821698835.449,1.91e+08,3527.8622975678
"AFG",1980,"Rice",673821698835.449,2172800,310116.761246065
"AFG",1980,"Rice",673821698835.449,4.15e+08,1623.6667441818
"AFG",1980,"Wheat",11039788409174.4,2.032e+09,5432.96673679842
"AFG",1980,"Wheat",11039788409174.4,1254900,8797345.13441261
"AFG",1980,"Wheat",11039788409174.4,2.55e+09,4329.32878791152
"AFG",1981,"Millet",149299990615.728,3.7e+07,4035.13488150615
"AFG",1981,"Millet",149299990615.728,864900,172621.10141719
"AFG",1981,"Millet",149299990615.728,3.2e+07,4665.62470674148
"AFG",1981,"Potatoes",1370607052204.53,17700000,77435.426678222
"AFG",1981,"Potatoes",1370607052204.53,15423700,88863.7001630302
"AFG",1981,"Potatoes",1370607052204.53,2.73e+08,5020.53865276384
"AFG",1981,"Pulses, Total",182633173404.421,4.5e+07,4058.51496454269
"AFG",1981,"Pulses, Total",182633173404.421,991100,184273.204928283
"AFG",1981,"Pulses, Total",182633173404.421,44600000,4094.91420189285
"AFG",1981,"Rice",778543539458.683,1.74e+08,4474.38815780852
"AFG",1981,"Rice",778543539458.683,2241400,347346.988247829
"AFG",1981,"Rice",778543539458.683,3.9e+08,1996.2654857915
"AFG",1981,"Wheat",12768181088494.6,2e+09,6384.0905442473
"AFG",1981,"Wheat",12768181088494.6,1235000,10338608.1688215
"AFG",1981,"Wheat",12768181088494.6,2.47e+09,5169.30408441077
"AFG",1982,"Millet",139813268387.142,3.5e+07,3994.66481106119
"AFG",1982,"Millet",139813268387.142,857100,163123.635966797
"AFG",1982,"Millet",139813268387.142,3e+07,4660.44227957138
"AFG",1982,"Potatoes",1288847480751.74,17600000,73229.9704972577
"AFG",1982,"Potatoes",1288847480751.74,15511400,83090.3387670833
"AFG",1982,"Potatoes",1288847480751.74,2.73e+08,4721.05304304665
"AFG",1982,"Pulses, Total",177127436984.915,37500000,4723.39831959775
"AFG",1982,"Pulses, Total",177127436984.915,970700,182473.922926667
"AFG",1982,"Pulses, Total",177127436984.915,36400000,4866.13837870647
"AFG",1982,"Rice",731404789717.898,165500000,4419.36428832567
"AFG",1982,"Rice",731404789717.898,2199400,332547.41734923
"AFG",1982,"Rice",731404789717.898,3.64e+08,2009.35381790631
"AFG",1982,"Wheat",12007741470231.6,1.944e+09,6176.82174394632
"AFG",1982,"Wheat",12007741470231.6,1229900,9763185.19410655
"AFG",1982,"Wheat",12007741470231.6,2.391e+09,5022.05833133904
"AFG",1983,"Millet",159873263908.927,3.5e+07,4567.80754025505
"AFG",1983,"Millet",159873263908.927,857100,186528.134300463
"AFG",1983,"Millet",159873263908.927,3e+07,5329.10879696422
"AFG",1983,"Potatoes",1453136852227.35,1.7e+07,85478.6383663148
"AFG",1983,"Potatoes",1453136852227.35,15764700,92176.6257668938
"AFG",1983,"Potatoes",1453136852227.35,2.68e+08,5422.15243368415
"AFG",1983,"Pulses, Total",211501293856.191,3.9e+07,5423.1100988767
"AFG",1983,"Pulses, Total",211501293856.191,928200,227861.768860366
"AFG",1983,"Pulses, Total",211501293856.191,36200000,5842.57717834783
"AFG",1983,"Rice",826623004367.435,1.55e+08,5333.05164108023
"AFG",1983,"Rice",826623004367.435,2258100,366070.149403231
"AFG",1983,"Rice",826623004367.435,3.5e+08,2361.78001247839
"AFG",1983,"Wheat",13525298276620.2,1.833e+09,7378.77701943273
"AFG",1983,"Wheat",13525298276620.2,1258000,10751429.4726711
"AFG",1983,"Wheat",13525298276620.2,2.306e+09,5865.26377997406
"AFG",1984,"Millet",115748691345.527,3.2e+07,3617.14660454771
"AFG",1984,"Millet",115748691345.527,875000,132284.218680602
"AFG",1984,"Millet",115748691345.527,2.8e+07,4133.88183376881
"AFG",1984,"Potatoes",1070696205253.29,1.8e+07,59483.1225140718
"AFG",1984,"Potatoes",1070696205253.29,14444400,74125.349980151
"AFG",1984,"Potatoes",1070696205253.29,2.6e+08,4118.06232789728
"AFG",1984,"Pulses, Total",142956399749.474,3.9e+07,3665.54871152498
"AFG",1984,"Pulses, Total",142956399749.474,943600,151501.05950559
"AFG",1984,"Pulses, Total",142956399749.474,36800000,3884.68477580093
"AFG",1984,"Rice",611503914777.23,1.49e+08,4104.05311931027
"AFG",1984,"Rice",611503914777.23,2241600,272797.963408828
"AFG",1984,"Rice",611503914777.23,3.34e+08,1830.8500442432
"AFG",1984,"Wheat",10016729247479.9,1.781e+09,5624.2163096462
"AFG",1984,"Wheat",10016729247479.9,1231900,8131122.04519838
"AFG",1984,"Wheat",10016729247479.9,2.194e+09,4565.5101401458
"AFG",1985,"Millet",126926400016.138,3.1e+07,4094.40000052059
"AFG",1985,"Millet",126926400016.138,871000,145724.913910607
"AFG",1985,"Millet",126926400016.138,2.7e+07,4700.9777783755
"AFG",1985,"Potatoes",1168310005747.75,17600000,66381.2503265767
"AFG",1985,"Potatoes",1168310005747.75,14090900,82912.3764804058
"AFG",1985,"Potatoes",1168310005747.75,2.48e+08,4710.92744253125
"AFG",1985,"Pulses, Total",163797230555.069,43500000,3765.45357597859
"AFG",1985,"Pulses, Total",163797230555.069,988500,165702.812903458
"AFG",1985,"Pulses, Total",163797230555.069,4.3e+07,3809.23791988532
"AFG",1985,"Rice",666854776752.521,1.41e+08,4729.46650179093
"AFG",1985,"Rice",666854776752.521,2248200,296617.194534526
"AFG",1985,"Rice",666854776752.521,3.17e+08,2103.6428288723
"AFG",1985,"Wheat",10917025698771.3,1.695e+09,6440.72312611874
"AFG",1985,"Wheat",10917025698771.3,1227700,8892258.44976074
"AFG",1985,"Wheat",10917025698771.3,2.081e+09,5246.04790906836
"AFG",1986,"Millet",132138912757.948,2.9e+07,4556.51423303271
"AFG",1986,"Millet",132138912757.948,862100,153275.620876869
"AFG",1986,"Millet",132138912757.948,2.5e+07,5285.55651031794
"AFG",1986,"Potatoes",1212792854312.43,1.5e+07,80852.8569541623
"AFG",1986,"Potatoes",1212792854312.43,15866700,76436.3638508596
"AFG",1986,"Potatoes",1212792854312.43,2.38e+08,5095.7682954304
"AFG",1986,"Pulses, Total",172851469407.372,39500000,4375.98656727523
"AFG",1986,"Pulses, Total",172851469407.372,939200,184041.172708019
"AFG",1986,"Pulses, Total",172851469407.372,37100000,4659.06925626338
"AFG",1986,"Rice",692243331560.756,1.5e+08,4614.95554373837
"AFG",1986,"Rice",692243331560.756,2240000,309037.201589623
"AFG",1986,"Rice",692243331560.756,3.36e+08,2060.24801059749
"AFG",1986,"Wheat",11329018325553.5,1.619e+09,6997.54065815533
"AFG",1986,"Wheat",11329018325553.5,1189000,9528190.3494983
"AFG",1986,"Wheat",11329018325553.5,1.925e+09,5885.20432496285
"AFG",1987,"Millet",136498514630.988,2.9e+07,4706.84533210305
"AFG",1987,"Millet",136498514630.988,862100,158332.576999175
"AFG",1987,"Millet",136498514630.988,2.5e+07,5459.94058523954
"AFG",1987,"Potatoes",1246542900914.63,1.4e+07,89038.778636759
"AFG",1987,"Potatoes",1246542900914.63,15500000,80422.1226396533
"AFG",1987,"Potatoes",1246542900914.63,2.17e+08,5744.4373314038
"AFG",1987,"Pulses, Total",177414747492.228,3.9e+07,4549.09608954432
"AFG",1987,"Pulses, Total",177414747492.228,964100,184021.105167751
"AFG",1987,"Pulses, Total",177414747492.228,37600000,4718.47732692097
"AFG",1987,"Rice",712592614619.749,1.62e+08,4398.71984333178
"AFG",1987,"Rice",712592614619.749,2e+06,356296.307309874
"AFG",1987,"Rice",712592614619.749,3.24e+08,2199.35992166589
"AFG",1987,"Wheat",11648742805149.7,1.79e+09,6507.67754477636
"AFG",1987,"Wheat",11648742805149.7,1284900,9065875.01373623
"AFG",1987,"Wheat",11648742805149.7,2.3e+09,5064.67078484769
"AFG",1988,"Millet",100856250262.871,2.9e+07,3477.80173320244
"AFG",1988,"Millet",100856250262.871,862100,116989.038699537
"AFG",1988,"Millet",100856250262.871,2.5e+07,4034.25001051484
"AFG",1988,"Potatoes",936591526001.938,1.4e+07,66899.3947144241
"AFG",1988,"Potatoes",936591526001.938,15571400,60148.190015152
"AFG",1988,"Potatoes",936591526001.938,2.18e+08,4296.29140367861
"AFG",1988,"Pulses, Total",123462140872.784,3.5e+07,3527.48973922241
"AFG",1988,"Pulses, Total",123462140872.784,914300,135034.606663879
"AFG",1988,"Pulses, Total",123462140872.784,3.2e+07,3858.19190227451
"AFG",1988,"Rice",538771049255.793,1.8e+08,2993.17249586552
"AFG",1988,"Rice",538771049255.793,1905600,282730.399483519
"AFG",1988,"Rice",538771049255.793,3.43e+08,1570.7610765475
"AFG",1988,"Wheat",8810520670381.69,1.62e+09,5438.59300640845
"AFG",1988,"Wheat",8810520670381.69,1172800,7512381.19916583
"AFG",1988,"Wheat",8810520670381.69,1.9e+09,4637.11614230615
"AFG",1989,"Millet",129235628401.607,2.9e+07,4456.40097936576
"AFG",1989,"Millet",129235628401.607,862100,149907.932260303
"AFG",1989,"Millet",129235628401.607,2.5e+07,5169.42513606428
"AFG",1989,"Potatoes",1184730133386.03,13300000,89077.4536380476
"AFG",1989,"Potatoes",1184730133386.03,15263200,77620.035994158
"AFG",1989,"Potatoes",1184730133386.03,2.03e+08,5836.10903145829
"AFG",1989,"Pulses, Total",179884779965.251,3.5e+07,5139.5651418643
"AFG",1989,"Pulses, Total",179884779965.251,828600,217094.834618936
"AFG",1989,"Pulses, Total",179884779965.251,2.9e+07,6202.92344707761
"AFG",1989,"Rice",677775540974.21,1.7e+08,3986.91494690712
"AFG",1989,"Rice",677775540974.21,1882400,360059.254661182
"AFG",1989,"Rice",677775540974.21,3.2e+08,2118.04856554441
"AFG",1989,"Wheat",11075055754112.2,1.61e+09,6878.91661746102
"AFG",1989,"Wheat",11075055754112.2,1118000,9906132.15931327
"AFG",1989,"Wheat",11075055754112.2,1.8e+09,6152.80875228457
"AFG",1990,"Millet",131873565259.587,3e+07,4395.7855086529
"AFG",1990,"Millet",131873565259.587,866700,152155.95391668
"AFG",1990,"Millet",131873565259.587,2.6e+07,5072.0602022918
"AFG",1990,"Potatoes",1210176193332.29,13300000,90990.6912279915
"AFG",1990,"Potatoes",1210176193332.29,16842100,71854.2339335526
"AFG",1990,"Potatoes",1210176193332.29,2.24e+08,5402.572291662
"AFG",1990,"Pulses, Total",176392084231.733,33465000,5270.94230484786
"AFG",1990,"Pulses, Total",176392084231.733,986100,178878.495316635
"AFG",1990,"Pulses, Total",176392084231.733,3.3e+07,5345.21467368889
"AFG",1990,"Rice",691123288794.232,1.75e+08,3949.27593596704
"AFG",1990,"Rice",691123288794.232,1902900,363194.749484593
"AFG",1990,"Rice",691123288794.232,3.33e+08,2075.44531169439
"AFG",1990,"Wheat",11310636749786.2,1.57e+09,7204.22722916318
"AFG",1990,"Wheat",11310636749786.2,1051000,10761785.680101
"AFG",1990,"Wheat",11310636749786.2,1.65e+09,6854.93136350679
"AFG",1991,"Millet",153357036301.056,28071000,5463.18393719698
"AFG",1991,"Millet",153357036301.056,830100,184745.255151254
"AFG",1991,"Millet",153357036301.056,23302330,6581.18893265422
"AFG",1991,"Potatoes",1398746344258.52,13400000,104384.055541681
"AFG",1991,"Potatoes",1398746344258.52,16641800,84050.1835293372
"AFG",1991,"Potatoes",1398746344258.52,2.23e+08,6272.40513120414
"AFG",1991,"Pulses, Total",202784072959.448,3.6e+07,5632.89091554024
"AFG",1991,"Pulses, Total",202784072959.448,966700,209769.393772058
"AFG",1991,"Pulses, Total",202784072959.448,34800000,5827.12853331749
"AFG",1991,"Rice",797107550135.675,1.73e+08,4607.5580932698
"AFG",1991,"Rice",797107550135.675,1936400,411644.056050235
"AFG",1991,"Rice",797107550135.675,3.35e+08,2379.42552279306
"AFG",1991,"Wheat",13044325576665.8,1.69e+09,7718.53584418092
"AFG",1991,"Wheat",13044325576665.8,1021300,12772276.0958247
"AFG",1991,"Wheat",13044325576665.8,1.726e+09,7557.54668404737
"AFG",1992,"Millet",128768376920.067,2.5e+07,5150.73507680269
"AFG",1992,"Millet",128768376920.067,8e+05,160960.471150084
"AFG",1992,"Millet",128768376920.067,2e+07,6438.41884600336
"AFG",1992,"Potatoes",1188847194626.79,13500000,88062.7551575402
"AFG",1992,"Potatoes",1188847194626.79,16666700,71330.6890162295
"AFG",1992,"Potatoes",1188847194626.79,2.25e+08,5283.76530945241
"AFG",1992,"Pulses, Total",164148691778.295,3.7e+07,4436.4511291431
"AFG",1992,"Pulses, Total",164148691778.295,945900,173537.045965001
"AFG",1992,"Pulses, Total",164148691778.295,3.5e+07,4689.96262223699
"AFG",1992,"Rice",678366731002.74,1.75e+08,3876.38132001566
"AFG",1992,"Rice",678366731002.74,1714300,395710.628829691
"AFG",1992,"Rice",678366731002.74,3e+08,2261.2224366758
"AFG",1992,"Wheat",11115027555718.5,1.6e+09,6946.89222232406
"AFG",1992,"Wheat",11115027555718.5,1031300,10777685.9844066
"AFG",1992,"Wheat",11115027555718.5,1.65e+09,6736.38033679909
"AFG",1993,"Millet",116895768630.91,26882000,4348.47736890521
"AFG",1993,"Millet",116895768630.91,810000,144315.763741864
"AFG",1993,"Millet",116895768630.91,21774060,5368.57933848396
"AFG",1993,"Potatoes",1080833314645.47,13600000,79473.0378415789
"AFG",1993,"Potatoes",1080833314645.47,16691200,64754.6799897834
"AFG",1993,"Potatoes",1080833314645.47,2.27e+08,4761.38024072896
"AFG",1993,"Pulses, Total",146864923175.458,41329000,3553.5561754569
"AFG",1993,"Pulses, Total",146864923175.458,967800,151751.315535708
"AFG",1993,"Pulses, Total",146864923175.458,4e+07,3671.62307938646
"AFG",1993,"Rice",618301274703.406,1.75e+08,3533.15014116232
"AFG",1993,"Rice",618301274703.406,1714300,360672.737970837
"AFG",1993,"Rice",618301274703.406,3e+08,2061.00424901135
"AFG",1993,"Wheat",10126831931584.1,1.9e+09,5329.911542939
"AFG",1993,"Wheat",10126831931584.1,1021100,9917571.17969258
"AFG",1993,"Wheat",10126831931584.1,1.94e+09,5220.01645957943
"AFG",1994,"Millet",122307563763.109,2.7e+07,4529.90976900404
"AFG",1994,"Millet",122307563763.109,814800,150107.466572299
"AFG",1994,"Millet",122307563763.109,2.2e+07,5559.43471650496
"AFG",1994,"Potatoes",1126450246904.32,13800000,81626.8294858206
"AFG",1994,"Potatoes",1126450246904.32,16594200,67882.1664740888
"AFG",1994,"Potatoes",1126450246904.32,2.29e+08,4918.9967113726
"AFG",1994,"Pulses, Total",150146794660.234,46279000,3244.38286609982
"AFG",1994,"Pulses, Total",150146794660.234,972400,154408.468387735
"AFG",1994,"Pulses, Total",150146794660.234,4.5e+07,3336.59543689408
"AFG",1994,"Rice",643334577085.594,1.8e+08,3574.08098380886
"AFG",1994,"Rice",643334577085.594,1900000,338597.145834523
"AFG",1994,"Rice",643334577085.594,3.42e+08,1881.09525463624
"AFG",1994,"Wheat",10539199545584,2e+09,5269.599772792
"AFG",1994,"Wheat",10539199545584,1025000,10282145.8981307
"AFG",1994,"Wheat",10539199545584,2.05e+09,5141.07294906537
"AFG",1995,"Millet",121435054385.48,26982000,4500.59500353865
"AFG",1995,"Millet",121435054385.48,822000,147731.209714696
"AFG",1995,"Millet",121435054385.48,22179280,5475.15764197394
"AFG",1995,"Potatoes",1114832575048.41,13900000,80203.7823775836
"AFG",1995,"Potatoes",1114832575048.41,16618700,67083.0194328324
"AFG",1995,"Potatoes",1114832575048.41,2.31e+08,4826.11504349962
"AFG",1995,"Pulses, Total",160487221719.802,51116000,3139.66706549421
"AFG",1995,"Pulses, Total",160487221719.802,978200,164063.812839708
"AFG",1995,"Pulses, Total",160487221719.802,5e+07,3209.74443439604
"AFG",1995,"Rice",637783264668.467,1.7e+08,3751.66626275569
"AFG",1995,"Rice",637783264668.467,2294100,278010.228267498
"AFG",1995,"Rice",637783264668.467,3.9e+08,1635.34170427812
"AFG",1995,"Wheat",10431201600415.6,1927468000,5411.86759023526
"AFG",1995,"Wheat",10431201600415.6,1089500,9574301.60662284
"AFG",1995,"Wheat",10431201600415.6,2.1e+09,4967.23885734075
"AFG",1996,"Millet",126214967747.682,26670000,4732.4697318216
"AFG",1996,"Millet",126214967747.682,821700,153602.248688916
"AFG",1996,"Millet",126214967747.682,21914750,5759.3615143993
"AFG",1996,"Potatoes",1156992507146.6,1.4e+07,82642.3219390426
"AFG",1996,"Potatoes",1156992507146.6,16642900,69518.6840722829
"AFG",1996,"Potatoes",1156992507146.6,2.33e+08,4965.63307788239
"AFG",1996,"Pulses, Total",160489576035.891,65982000,2432.32360395094
"AFG",1996,"Pulses, Total",160489576035.891,985100,162917.039930861
"AFG",1996,"Pulses, Total",160489576035.891,6.5e+07,2469.07040055217
"AFG",1996,"Rice",659986250602.91,1.75e+08,3771.3500034452
"AFG",1996,"Rice",659986250602.91,1942900,339691.312266668
"AFG",1996,"Rice",659986250602.91,3.4e+08,1941.13603118503
"AFG",1996,"Wheat",10807706893034.8,2.05e+09,5272.0521429438
"AFG",1996,"Wheat",10807706893034.8,1122000,9632537.33782067
"AFG",1996,"Wheat",10807706893034.8,2.3e+09,4699.00299697165
"AFG",1997,"Millet",119059890342.494,26401000,4509.6735101888
"AFG",1997,"Millet",119059890342.494,822800,144700.887630645
"AFG",1997,"Millet",119059890342.494,21722570,5480.9302187768
"AFG",1997,"Potatoes",1099205598772.19,1.4e+07,78514.6856265853
"AFG",1997,"Potatoes",1099205598772.19,16785700,65484.6445946367
"AFG",1997,"Potatoes",1099205598772.19,2.35e+08,4677.47063307316
"AFG",1997,"Pulses, Total",154687556848.318,50377000,3070.59882184962
"AFG",1997,"Pulses, Total",154687556848.318,992500,155856.480451706
"AFG",1997,"Pulses, Total",154687556848.318,5e+07,3093.75113696637
"AFG",1997,"Rice",627985714649.382,1.8e+08,3488.8095258299
"AFG",1997,"Rice",627985714649.382,2222200,282596.397556198
"AFG",1997,"Rice",627985714649.382,4e+08,1569.96428662346
"AFG",1997,"Wheat",10281539902983.5,2.124e+09,4840.64967183782
"AFG",1997,"Wheat",10281539902983.5,1276400,8055108.04056999
"AFG",1997,"Wheat",10281539902983.5,2.711e+09,3792.52670711307
"AFG",1998,"Millet",133083560229.396,26105000,5098.01035163365
"AFG",1998,"Millet",133083560229.396,823800,161548.38580893
"AFG",1998,"Millet",133083560229.396,21506120,6188.17156369426
"AFG",1998,"Potatoes",1210453254509.79,1.4e+07,86460.9467506996
"AFG",1998,"Potatoes",1210453254509.79,16785700,72112.1701513666
"AFG",1998,"Potatoes",1210453254509.79,2.35e+08,5150.86491280763
"AFG",1998,"Pulses, Total",159461754853.413,47041000,3389.84619488133
"AFG",1998,"Pulses, Total",159461754853.413,999700,159509.607735733
"AFG",1998,"Pulses, Total",159461754853.413,47028440,3390.75152935995
"AFG",1998,"Rice",690116804147.994,1.8e+08,3833.98224526663
"AFG",1998,"Rice",690116804147.994,2500000,276046.721659198
"AFG",1998,"Rice",690116804147.994,4.5e+08,1533.59289810665
"AFG",1998,"Wheat",11300756322834.3,2.186e+09,5169.60490523072
"AFG",1998,"Wheat",11300756322834.3,1296400,8717028.94387098
"AFG",1998,"Wheat",11300756322834.3,2.834e+09,3987.56398124007
"AFG",1999,"Millet",136605184003.065,25871000,5280.24367063758
"AFG",1999,"Millet",136605184003.065,827000,165181.600971058
"AFG",1999,"Millet",136605184003.065,21395770,6384.68183211283
"AFG",1999,"Potatoes",1242976661858.33,1.4e+07,88784.0472755951
"AFG",1999,"Potatoes",1242976661858.33,16785700,74049.7364934636
"AFG",1999,"Potatoes",1242976661858.33,2.35e+08,5289.26239088652
"AFG",1999,"Pulses, Total",169192321839.448,44730000,3782.52452133799
"AFG",1999,"Pulses, Total",169192321839.448,1011000,167351.455825369
"AFG",1999,"Pulses, Total",169192321839.448,45221000,3741.45467458588
"AFG",1999,"Rice",708154961190.943,1.4e+08,5058.24972279245
"AFG",1999,"Rice",708154961190.943,2e+06,354077.480595472
"AFG",1999,"Rice",708154961190.943,2.8e+08,2529.12486139622
"AFG",1999,"Wheat",11593326235056.9,2.027e+09,5719.45053530189
"AFG",1999,"Wheat",11593326235056.9,1232900,9403298.1061375
"AFG",1999,"Wheat",11593326235056.9,2.499e+09,4639.18616849017
"AFG",2000,"Millet",139611335620.806,2.7e+07,5170.790208178
"AFG",2000,"Millet",139611335620.806,814800,171344.299976443
"AFG",2000,"Millet",139611335620.806,2.2e+07,6345.96980094572
"AFG",2000,"Potatoes",1268400025078.37,1.4e+07,90600.001791312
"AFG",2000,"Potatoes",1268400025078.37,16785700,75564.3211232399
"AFG",2000,"Potatoes",1268400025078.37,2.35e+08,5397.4469152271
"AFG",2000,"Pulses, Total",189062027797.244,46079000,4102.99763009709
"AFG",2000,"Pulses, Total",189062027797.244,1020300,185300.429086782
"AFG",2000,"Pulses, Total",189062027797.244,47015470,4021.27273846765
"AFG",2000,"Rice",722673022648.709,1.3e+08,5559.02325114392
"AFG",2000,"Rice",722673022648.709,2e+06,361336.511324355
"AFG",2000,"Rice",722673022648.709,2.6e+08,2779.51162557196
"AFG",2000,"Wheat",11821940716916,2.029e+09,5826.48630700641
"AFG",2000,"Wheat",11821940716916,724000,16328647.3990553
"AFG",2000,"Wheat",11821940716916,1.469e+09,8047.61110749898
"AFG",2001,"Millet",152082031734.835,2.7e+07,5632.66784203094
"AFG",2001,"Millet",152082031734.835,814800,186649.523484088
"AFG",2001,"Millet",152082031734.835,2.2e+07,6912.8196243107
"AFG",2001,"Potatoes",1374016464343.94,1.4e+07,98144.0331674244
"AFG",2001,"Potatoes",1374016464343.94,16785700,81856.3696684643
"AFG",2001,"Potatoes",1374016464343.94,2.35e+08,5846.87857167635
"AFG",2001,"Pulses, Total",196269565016.956,46119000,4255.72031086875
"AFG",2001,"Pulses, Total",196269565016.956,1026200,191258.589960004
"AFG",2001,"Pulses, Total",196269565016.956,47328720,4146.94428704085
"AFG",2001,"Rice",780865735675.857,1.21e+08,6453.43583203188
"AFG",2001,"Rice",780865735675.857,2e+06,390432.867837929
"AFG",2001,"Rice",780865735675.857,2.42e+08,3226.71791601594
"AFG",2001,"Wheat",12786731688393.8,1.779e+09,7187.59510308816
"AFG",2001,"Wheat",12786731688393.8,897700,14243880.6821809
"AFG",2001,"Wheat",12786731688393.8,1.597e+09,8006.71990506815
"AFG",2002,"Millet",123826234552.484,2.5e+07,4953.04938209935
"AFG",2002,"Millet",123826234552.484,8e+05,154782.793190605
"AFG",2002,"Millet",123826234552.484,2e+07,6191.31172762419
"AFG",2002,"Potatoes",1136367578507.38,1.4e+07,81169.112750527
"AFG",2002,"Potatoes",1136367578507.38,16428600,69170.0801350923
"AFG",2002,"Potatoes",1136367578507.38,2.3e+08,4940.72860220599
"AFG",2002,"Pulses, Total",154479055567.396,46124000,3349.21202773819
"AFG",2002,"Pulses, Total",154479055567.396,1031700,149732.534232234
"AFG",2002,"Pulses, Total",154479055567.396,47585050,3246.37791843019
"AFG",2002,"Rice",648007641390.576,1.35e+08,4800.05660289316
"AFG",2002,"Rice",648007641390.576,2874100,225464.542427395
"AFG",2002,"Rice",648007641390.576,3.88e+08,1670.12278708911
"AFG",2002,"Wheat",10618094463399.1,1.742e+09,6095.34699391453
"AFG",2002,"Wheat",10618094463399.1,1541900,6886370.36344712
"AFG",2002,"Wheat",10618094463399.1,2.686e+09,3953.12526559907
"AFG",2003,"Millet",143207070160.689,19700000,7269.39442440044
"AFG",2003,"Millet",143207070160.689,862900,165960.215738427
"AFG",2003,"Millet",143207070160.689,1.7e+07,8423.94530356992
"AFG",2003,"Potatoes",1304013648999.11,2.1e+07,62095.8880475766
"AFG",2003,"Potatoes",1304013648999.11,16666700,78240.6624586216
"AFG",2003,"Potatoes",1304013648999.11,3.5e+08,3725.7532828546
"AFG",2003,"Pulses, Total",182762065410.573,39300000,4650.43423436574
"AFG",2003,"Pulses, Total",182762065410.573,1071200,170614.325439296
"AFG",2003,"Pulses, Total",182762065410.573,42100000,4341.14169621315
"AFG",2003,"Rice",741474340656.084,1.45e+08,5113.61614245575
"AFG",2003,"Rice",741474340656.084,2993100,247727.887693724
"AFG",2003,"Rice",741474340656.084,4.34e+08,1708.46622270987
"AFG",2003,"Wheat",12148334588265.7,2.32e+09,5236.35111563177
"AFG",2003,"Wheat",12148334588265.7,1500000,8098889.72551047
"AFG",2003,"Wheat",12148334588265.7,3.48e+09,3490.90074375451
"AFG",2004,"Millet",139662421368.113,1.9e+07,7350.65375621648
"AFG",2004,"Millet",139662421368.113,894700,156099.72210586
"AFG",2004,"Millet",139662421368.113,1.7e+07,8215.43655106548
"AFG",2004,"Potatoes",1270282393635.53,1.7e+07,74722.4937432667
"AFG",2004,"Potatoes",1270282393635.53,17647100,71982.5010135112
"AFG",2004,"Potatoes",1270282393635.53,3e+08,4234.27464545178
"AFG",2004,"Pulses, Total",186588045002.675,3.9e+07,4784.30884622243
"AFG",2004,"Pulses, Total",186588045002.675,1076900,173264.040303347
"AFG",2004,"Pulses, Total",186588045002.675,4.2e+07,4442.57250006369
"AFG",2004,"Rice",722854498711.976,1.95e+08,3706.9461472409
"AFG",2004,"Rice",722854498711.976,2374400,304436.699255381
"AFG",2004,"Rice",722854498711.976,4.63e+08,1561.24081795243
"AFG",2004,"Wheat",11835604365538.5,1.888e+09,6268.85824445897
"AFG",2004,"Wheat",11835604365538.5,1265900,9349557.12579077
"AFG",2004,"Wheat",11835604365538.5,2.39e+09,4952.13571779855
"AFG",2005,"Millet",127558422833.117,2.7e+07,4724.38603085619
"AFG",2005,"Millet",127558422833.117,814800,156551.819873733
"AFG",2005,"Millet",127558422833.117,2.2e+07,5798.11012877806
"AFG",2005,"Potatoes",1170175077370.55,2e+07,58508.7538685276
"AFG",2005,"Potatoes",1170175077370.55,1.5e+07,78011.6718247034
"AFG",2005,"Potatoes",1170175077370.55,3e+08,3900.58359123517
"AFG",2005,"Pulses, Total",157392902753.616,46065000,3416.75681653351
"AFG",2005,"Pulses, Total",157392902753.616,1034200,152188.070734496
"AFG",2005,"Pulses, Total",157392902753.616,47642290,3303.63848491784
"AFG",2005,"Rice",666466151783.514,1.6e+08,4165.41344864696
"AFG",2005,"Rice",666466151783.514,3031300,219861.495656489
"AFG",2005,"Rice",666466151783.514,4.85e+08,1374.15701398663
"AFG",2005,"Wheat",10920643359088.6,2.342e+09,4662.95617382094
"AFG",2005,"Wheat",10920643359088.6,1821500,5995412.22019689
"AFG",2005,"Wheat",10920643359088.6,4.266e+09,2559.92577568885
"AFG",2006,"Millet",127042838955.942,1.2e+07,10586.9032463285
"AFG",2006,"Millet",127042838955.942,1e+06,127042.838955942
"AFG",2006,"Millet",127042838955.942,1.2e+07,10586.9032463285
"AFG",2006,"Potatoes",1159215562881.08,2e+07,57960.7781440539
"AFG",2006,"Potatoes",1159215562881.08,1.5e+07,77281.0375254053
"AFG",2006,"Potatoes",1159215562881.08,3e+08,3864.05187627026
"AFG",2006,"Pulses, Total",167794415444.295,39300000,4269.5780011271
"AFG",2006,"Pulses, Total",167794415444.295,1071200,156641.53794277
"AFG",2006,"Pulses, Total",167794415444.295,42100000,3985.6155687481
